time,time,import,export,charge,discharge,soc
2024-01-02 15:30:00,2024-01-02 15:30:00,32.09619557465075,308.4586870975555,0.1134197824714383,1010.5212513034704,98.0
2024-01-02 16:00:00,2024-01-02 16:00:00,25.243820161230403,374.34128759298005,0.0719051824106048,1011.5714626228126,98.0
2024-01-02 16:30:00,2024-01-02 16:30:00,18.427707500558803,463.9589176691538,0.0794472730912256,1008.4126474489786,98.0
2024-01-02 17:00:00,2024-01-02 17:00:00,1.9583326825233185,645.4632912782753,0.2282017888990025,1003.1331603955056,98.0
2024-01-02 17:30:00,2024-01-02 17:30:00,0.4686059619382323,673.3438019023289,0.144493824253327,1002.8196897727346,98.0
2024-01-02 18:00:00,2024-01-02 18:00:00,0.0,814.179048883489,0.1252816523544083,1001.6654452126436,98.0
2024-01-02 18:30:00,2024-01-02 18:30:00,0.0,823.0672020185991,0.1268881343895775,1001.44979199954,98.0
2024-01-02 19:00:00,2024-01-02 19:00:00,0.0,838.1147052172753,0.3604020966573507,1000.6441718653316,98.0
2024-01-02 19:30:00,2024-01-02 19:30:00,0.0,800.5177179569405,0.186998544676234,1004.8702038131452,98.0
2024-01-02 20:00:00,2024-01-02 20:00:00,0.855171201277761,753.3679583060084,0.1834975647824015,1005.6935546707392,98.0
2024-01-02 20:30:00,2024-01-02 20:30:00,2.696040594869832,727.418533538793,0.1875189759899839,1007.3072819216044,98.0
2024-01-02 21:00:00,2024-01-02 21:00:00,0.0,828.1520599237596,0.1550542576219847,1005.548054885812,98.0
2024-01-02 21:30:00,2024-01-02 21:30:00,0.0,833.7751772145333,0.1560706033753047,1005.411621221027,98.0
2024-01-02 22:00:00,2024-01-02 22:00:00,0.0,880.1669032622515,0.0,1020.8111558353456,98.0
2024-01-02 22:30:00,2024-01-02 22:30:00,0.0586922779612706,853.9927211164918,0.0,1015.2524145474046,98.0
2024-01-02 23:00:00,2024-01-02 23:00:00,1.491443678279997,871.5129824735897,0.0,1009.1634504704292,98.0
2024-01-02 23:30:00,2024-01-02 23:30:00,4.803653881484257,842.7829966807366,0.0,1010.7318832834978,98.0
2024-01-03 00:00:00,2024-01-03 00:00:00,0.0,867.2566782667757,0.1688483199699979,995.1805816098416,98.0
2024-01-03 00:30:00,2024-01-03 00:30:00,0.0,895.9004325080167,0.3268010911133008,993.3908704796812,98.0
2024-01-03 01:00:00,2024-01-03 01:00:00,0.0,949.8281867704457,0.0,1000.6315475064762,98.0
2024-01-03 01:30:00,2024-01-03 01:30:00,0.0,934.5240330107464,0.3294220131065909,999.3925496921864,98.0
2024-01-03 02:00:00,2024-01-03 02:00:00,0.0,931.2393751023168,0.0,1000.9448109511496,98.0
2024-01-03 02:30:00,2024-01-03 02:30:00,0.0,949.4107537779166,0.1728551516089791,1002.460229596678,98.0
2024-01-03 03:00:00,2024-01-03 03:00:00,0.0,927.9672862260898,0.0758525856578936,997.2344342063284,98.0
2024-01-03 03:30:00,2024-01-03 03:30:00,0.0,906.288901536892,0.095602532670923,996.990260042928,98.0
2024-01-03 04:00:00,2024-01-03 04:00:00,0.0,935.2452829211796,0.3034569944558127,999.562946169586,98.0
2024-01-03 04:30:00,2024-01-03 04:30:00,0.7951932223816289,815.3792956889439,0.0,1002.5220932656443,98.0
2024-01-03 05:00:00,2024-01-03 05:00:00,5.278129091312437,744.9511771152263,0.0522290261050698,999.5222770623806,98.0
2024-01-03 05:30:00,2024-01-03 05:30:00,23.17890085480533,515.8553685157389,0.0103033454035092,1005.0836710141812,98.0
2024-01-03 06:00:00,2024-01-03 06:00:00,27.96978220398165,233.3464838168812,0.90369033414641,1007.4840509685228,98.0
2024-01-03 06:30:00,2024-01-03 06:30:00,32.56864929763239,97.07581015550136,1.0371431766845711,1008.5479630591102,98.0
2024-01-03 07:00:00,2024-01-03 07:00:00,52.33697148285727,98.0688042205337,0.0,1015.4612035369312,98.0
2024-01-03 07:30:00,2024-01-03 07:30:00,51.360732802068256,112.95340345783256,0.0,1014.1160081146407,98.0
2024-01-03 08:00:00,2024-01-03 08:00:00,44.0486373224674,109.81278034654542,0.0354374454180036,1019.545130474546,98.0
2024-01-03 08:30:00,2024-01-03 08:30:00,40.434102670542025,156.06740784025533,0.0438287953465168,1018.4226839694315,98.0
2024-01-03 09:00:00,2024-01-03 09:00:00,35.18517944383171,212.3687929135005,0.0,1012.4499721070296,98.0
2024-01-03 09:30:00,2024-01-03 09:30:00,35.93641327900155,202.75509286545736,0.0,1012.683289610108,98.0
2024-01-03 10:00:00,2024-01-03 10:00:00,7.0420440813616585,698.703833745945,0.0,952.5155281215184,98.0
2024-01-03 10:30:00,2024-01-03 10:30:00,10.623471178932263,668.5453294265072,0.0,950.6755934317785,98.0
2024-01-03 11:00:00,2024-01-03 11:00:00,0.0,1006.047591514396,0.0,778.7170809145812,98.0
2024-01-03 11:30:00,2024-01-03 11:30:00,1.3927817522050123,1023.7294108991924,0.0,780.3605245882056,98.0
2024-01-03 12:00:00,2024-01-03 12:00:00,0.0,1095.9293497751412,0.0,709.0798311311105,98.0
2024-01-03 12:30:00,2024-01-03 12:30:00,4.620840225293912,1059.8701658495693,1.9953487703491104,694.6446743746956,98.0
2024-01-03 13:00:00,2024-01-03 13:00:00,2.0368921980211763,1092.5828550901465,0.0,666.4928195258765,98.0
2024-01-03 13:30:00,2024-01-03 13:30:00,1.5487226674650376,1005.7709236052214,7.203584187384464,733.7894351145159,98.0
2024-01-03 14:00:00,2024-01-03 14:00:00,8.171240329056992,795.389341718566,0.0,938.0662766251108,98.0
2024-01-03 14:30:00,2024-01-03 14:30:00,0.0,953.024934336478,0.0,930.2372703577038,98.0
2024-01-03 15:00:00,2024-01-03 15:00:00,20.571830354749416,496.176765794676,0.0,1003.3871958592812,98.0
2024-01-03 15:30:00,2024-01-03 15:30:00,18.575225715229628,524.1215199312624,0.0,1001.7248342507586,98.0
2024-01-03 16:00:00,2024-01-03 16:00:00,30.067487572820404,331.0676728735898,0.0,1013.1956420978968,98.0
2024-01-03 16:30:00,2024-01-03 16:30:00,24.46849534203563,402.7170000114777,0.007543689243084,1011.4569583811848,98.0
2024-01-03 17:00:00,2024-01-03 17:00:00,1.18146700504629,587.5393923093216,0.1256945050419409,1005.4835198409417,98.0
2024-01-03 17:30:00,2024-01-03 17:30:00,0.0,604.3671930098892,0.5385792891730062,1003.5396132883204,98.0
2024-01-03 18:00:00,2024-01-03 18:00:00,0.0,698.6098748586662,0.5445790988721874,1001.6873988782318,98.0
2024-01-03 18:30:00,2024-01-03 18:30:00,0.0,662.7036145251931,0.27438881491592,1004.4148992406632,98.0
2024-01-03 19:00:00,2024-01-03 19:00:00,0.0,750.9155335170399,0.0644469324164282,1002.1642684920448,98.0
2024-01-03 19:30:00,2024-01-03 19:30:00,0.0,740.9807140188295,0.7335498954127204,1002.86025518957,98.0
2024-01-03 20:00:00,2024-01-03 20:00:00,0.0,759.4831267805178,0.2478373990844347,1004.5011862363956,98.0
2024-01-03 20:30:00,2024-01-03 20:30:00,0.0,779.3234468143404,0.4072259208343437,1003.4960458224898,98.0
2024-01-03 21:00:00,2024-01-03 21:00:00,0.0,773.1214045284358,0.1708571987038208,1005.0183452800976,98.0
2024-01-03 21:30:00,2024-01-03 21:30:00,0.0,765.0499359450984,0.0786929520342296,1005.7725999470024,98.0
2024-01-03 22:00:00,2024-01-03 22:00:00,0.7645823123858584,826.7656748725591,0.0,1023.6201981879716,98.0
2024-01-03 22:30:00,2024-01-03 22:30:00,5.62690395674642,792.7298342667464,0.0,1012.1981652179096,98.0
2024-01-03 23:00:00,2024-01-03 23:00:00,3.84874122176266,800.1146657979847,0.0,999.630685256319,98.0
2024-01-03 23:30:00,2024-01-03 23:30:00,2.9417244788260164,811.7236212584248,0.0,999.3487960064024,98.0
2024-01-04 00:00:00,2024-01-04 00:00:00,0.0,784.3209831441052,0.1178816833663697,993.7530262437384,98.0
2024-01-04 00:30:00,2024-01-04 00:30:00,0.0,809.2111865320782,0.4334240911641608,991.8804604845976,98.0
2024-01-04 01:00:00,2024-01-04 01:00:00,0.0,836.2193758515386,0.0,1009.7285298801626,98.0
2024-01-04 01:30:00,2024-01-04 01:30:00,0.0,908.3116198063065,0.3161455637650647,1002.0897468259752,98.0
2024-01-04 02:00:00,2024-01-04 02:00:00,0.0,900.8771516610312,0.1915881017819877,1003.2956083031931,98.0
2024-01-04 02:30:00,2024-01-04 02:30:00,0.0,889.0696348370095,0.0,1002.3982181179216,98.0
2024-01-04 03:00:00,2024-01-04 03:00:00,0.0,854.4034823695092,0.0,1003.4237744566632,98.0
2024-01-04 03:30:00,2024-01-04 03:30:00,0.0,865.3468122530251,0.0979485634497061,1003.875654774173,98.0
2024-01-04 04:00:00,2024-01-04 04:00:00,0.0,812.4993511979831,0.2070687824418507,1004.6148694027244,98.0
2024-01-04 04:30:00,2024-01-04 04:30:00,9.23354679318788,712.3692276005123,0.3623923894862052,1002.2976132014322,98.0
2024-01-04 05:00:00,2024-01-04 05:00:00,9.805359981204536,676.8953461609718,0.0,1004.2346655441632,98.0
2024-01-04 05:30:00,2024-01-04 05:30:00,23.77616487075097,484.9679080344155,0.0,1008.243587760808,98.0
2024-01-04 06:00:00,2024-01-04 06:00:00,42.57489227494231,229.46260459656992,0.0,1013.7029075724502,98.0
2024-01-04 06:30:00,2024-01-04 06:30:00,45.457994880208766,159.4662456877008,0.0,1016.9621423270472,98.0
2024-01-04 07:00:00,2024-01-04 07:00:00,54.3294548010587,106.88441747079104,0.0,1018.2106626925676,98.0
2024-01-04 07:30:00,2024-01-04 07:30:00,50.03880014773884,82.28572637399498,0.0,1016.950472658048,98.0
2024-01-04 08:00:00,2024-01-04 08:00:00,47.294944157997264,42.48710386748167,0.0,1022.6228679575368,98.0
2024-01-04 08:30:00,2024-01-04 08:30:00,44.25604949228896,74.19881513964106,0.0,1024.80541070221,98.0
2024-01-04 09:00:00,2024-01-04 09:00:00,24.430574182331945,93.1821120925722,0.2132807696429895,1019.7558887188624,98.0
2024-01-04 09:30:00,2024-01-04 09:30:00,25.63774408607684,70.85700031044905,1.190515655630391,1018.000841915944,98.0
2024-01-04 10:00:00,2024-01-04 10:00:00,53.8913683977107,14.936823438753777,0.3112376057358987,1026.50179265953,98.0
2024-01-04 10:30:00,2024-01-04 10:30:00,54.88358240724031,2.2394781356166504,0.3089318345129562,1026.8099275760171,98.0
2024-01-04 11:00:00,2024-01-04 11:00:00,53.42907624378779,0.0,0.2110649884513498,1026.5828190053398,98.0
2024-01-04 11:30:00,2024-01-04 11:30:00,42.31259357462007,108.68718518766582,0.253484962149727,1025.214725587601,98.0
2024-01-04 12:00:00,2024-01-04 12:00:00,45.05172139458303,56.240981224141024,0.1928605368577389,1029.9816103797689,98.0
2024-01-04 12:30:00,2024-01-04 12:30:00,45.108419129176845,55.51541870075823,0.1927287362750715,1029.9992183209747,98.0
2024-01-04 13:00:00,2024-01-04 13:00:00,41.20516515536779,144.88535153890928,0.2447095813863097,1021.156595976049,98.0
2024-01-04 13:30:00,2024-01-04 13:30:00,41.04924782486925,146.88064804336886,0.2450723241102872,1021.1081725548896,98.0
2024-01-04 14:00:00,2024-01-04 14:00:00,42.99033167265145,102.07947005270842,0.2287648974975074,1024.3316842947393,98.0
2024-01-04 14:30:00,2024-01-04 14:30:00,29.028685659730883,280.7491895158761,0.2612554094148317,1019.9955402768894,98.0
2024-01-04 15:00:00,2024-01-04 15:00:00,27.24704823644996,329.1295099696228,0.1767726034990651,1016.63704934943,98.0
2024-01-04 15:30:00,2024-01-04 15:30:00,25.12281582029045,358.7067089528139,0.1734356122113844,1014.9351437556192,98.0
2024-01-04 16:00:00,2024-01-04 16:00:00,25.88009411159038,339.25740357979714,0.0152996434497932,1011.7923091357816,98.0
2024-01-04 16:30:00,2024-01-04 16:30:00,24.349304309715755,358.8475767639085,0.0188681775185312,1011.3168406547508,98.0
2024-01-04 17:00:00,2024-01-04 17:00:00,7.080757890808471,411.3734377557528,0.3694885530412523,1005.662268455226,98.0
2024-01-04 17:30:00,2024-01-04 17:30:00,0.0,548.5895981627972,0.2000477956576676,1001.88225676299,98.0
2024-01-04 18:00:00,2024-01-04 18:00:00,0.0,658.2286740767189,0.0887940338044453,1002.0843319010024,98.0
2024-01-04 18:30:00,2024-01-04 18:30:00,0.0,616.7215885392277,0.0,1002.6096833978506,98.0
2024-01-04 19:00:00,2024-01-04 19:00:00,4.508348043331424,666.3890963242008,0.2090175107291223,1000.8878657939234,98.0
2024-01-04 19:30:00,2024-01-04 19:30:00,3.257975032305419,680.6698486203934,0.0450251135995041,1003.854998706172,98.0
2024-01-04 20:00:00,2024-01-04 20:00:00,2.016913090149112,715.9690042189656,0.0762426872743911,1005.4237338210958,98.0
2024-01-04 20:30:00,2024-01-04 20:30:00,2.583802292318953,708.713405913605,0.0749068511946996,1005.5999104787156,98.0
2024-01-04 21:00:00,2024-01-04 21:00:00,4.646333215730492,696.0126314183026,0.0999982602918642,1006.4710964689814,98.0
2024-01-04 21:30:00,2024-01-04 21:30:00,1.90914078003261,728.6522948788132,0.1147192562089477,1006.662673357866,98.0
2024-01-04 22:00:00,2024-01-04 22:00:00,4.558604473990642,783.2541552958705,0.0,1020.6587478527262,98.0
2024-01-04 22:30:00,2024-01-04 22:30:00,7.013357703593949,771.0365619803398,0.0,1015.7455668395398,98.0
2024-01-04 23:00:00,2024-01-04 23:00:00,0.0,731.2556818388998,0.0531586646820813,997.5760913879728,98.0
2024-01-04 23:30:00,2024-01-04 23:30:00,0.0,811.7470447316447,0.2783496068512572,997.2592526744832,98.0
2024-01-05 00:00:00,2024-01-05 00:00:00,0.0,805.4925412040052,0.5653656004050678,993.575515417336,98.0
