Time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%),strategy
2024-09-30 21:30:00,0.0,129.34234,0.0,174.606,5.0,FIXED
2024-09-30 22:00:00,0.0,117.69645,0.0,162.18,5.0,FIXED
2024-09-30 22:30:00,0.0,106.05055,0.0,154.114,5.0,FIXED
2024-09-30 23:00:00,0.0,82.828994,0.0,125.952,5.0,FIXED
2024-09-30 23:30:00,0.0,59.607434,0.0,102.15,5.0,FIXED
2024-10-01 00:00:00,0.0,46.41046,0.0,85.912998,5.0,FIXED
2024-10-01 00:30:00,0.0,33.213486,0.0,72.515998,5.0,FIXED
2024-10-01 01:00:00,0.0,28.227804,0.0,74.349998,5.0,FIXED
2024-10-01 01:30:00,0.0,23.242122,0.0,74.563998,5.0,FIXED
2024-10-01 02:00:00,0.0,20.470324,0.0,108.132,5.0,FIXED
2024-10-01 02:30:00,0.0,17.698526,0.0,166.07999,5.0,FIXED
2024-10-01 03:00:00,0.0,15.206819,0.0,251.70798,5.0,FIXED
2024-10-01 03:30:00,0.0,12.715112,0.0,337.75597,5.0,FIXED
2024-10-01 04:00:00,0.0,23.223522,0.0,424.45596,5.0,FIXED
2024-10-01 04:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 05:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 05:30:00,0.0,402.49458,0.0,1000.0,5.0,FIXED
2024-10-01 06:00:00,0.0,385.65746,0.0,1000.0,5.0,FIXED
2024-10-01 06:30:00,0.0,384.04033,0.0,1000.0,5.0,FIXED
2024-10-01 07:00:00,0.0,371.73038,0.0,1000.0,5.0,FIXED
2024-10-01 07:30:00,0.0,380.12041,0.0,1000.0,5.0,FIXED
2024-10-01 08:00:00,0.0,414.56258,0.0,1000.0,5.0,FIXED
2024-10-01 08:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 09:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-01 16:30:00,0.0,262.53784,0.0,406.20198,5.0,FIXED
2024-10-01 17:00:00,0.0,209.88251,0.0,335.20599,5.0,FIXED
2024-10-01 17:30:00,0.0,157.22718,0.0,266.41,5.0,FIXED
2024-10-01 18:00:00,0.0,136.50725,0.0,223.469,5.0,FIXED
2024-10-01 18:30:00,0.0,115.78732,0.0,188.348,5.0,FIXED
2024-10-01 19:00:00,0.0,106.10525,0.0,157.456,5.0,FIXED
2024-10-01 19:30:00,0.0,96.423185,0.0,143.204,5.0,FIXED
2024-10-01 20:00:00,0.0,87.496752,0.0,132.208,5.0,FIXED
2024-10-01 20:30:00,0.0,78.57032,0.0,117.752,5.0,FIXED
2024-10-01 21:00:00,0.0,63.16363,0.0,100.285,5.0,FIXED
2024-10-01 21:30:00,0.0,47.75694,0.0,86.097999,5.0,FIXED
2024-10-01 22:00:00,0.0,41.771,0.0,76.811999,5.0,FIXED
2024-10-01 22:30:00,0.0,35.78506,0.0,69.185998,5.0,FIXED
2024-10-01 23:00:00,0.0,34.797551,0.0,65.037997,5.0,FIXED
2024-10-01 23:30:00,0.0,33.810042,0.0,64.009997,5.0,FIXED
2024-10-02 00:00:00,0.0,28.8982,0.0,60.877996,5.0,FIXED
2024-10-02 00:30:00,0.0,23.986358,0.0,58.745997,5.0,FIXED
2024-10-02 01:00:00,0.0,27.344774,0.0,68.983997,5.0,FIXED
2024-10-02 01:30:00,0.0,30.70319,0.0,95.441997,5.0,FIXED
2024-10-02 02:00:00,0.0,38.614315,0.0,138.053,5.0,FIXED
2024-10-02 02:30:00,0.0,46.52544,0.0,208.04399,5.0,FIXED
2024-10-02 03:00:00,0.0,48.38502,0.0,353.78299,5.0,FIXED
2024-10-02 03:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 04:00:00,0.0,388.48043,0.0,1000.0,5.0,FIXED
2024-10-02 04:30:00,0.0,306.13826,0.0,1000.0,5.0,FIXED
2024-10-02 05:00:00,0.0,253.63791,0.0,1000.0,5.0,FIXED
2024-10-02 05:30:00,0.0,189.37756,0.0,1000.0,5.0,FIXED
2024-10-02 06:00:00,0.0,157.86415,0.0,1000.0,5.0,FIXED
2024-10-02 06:30:00,0.0,135.75073,0.0,1000.0,5.0,FIXED
2024-10-02 07:00:00,0.0,126.93153,0.0,1000.0,5.0,FIXED
2024-10-02 07:30:00,0.0,133.75231,0.0,1000.0,5.0,FIXED
2024-10-02 08:00:00,0.0,225.59976,0.0,1000.0,5.0,FIXED
2024-10-02 08:30:00,0.0,336.60721,0.0,1000.0,5.0,FIXED
2024-10-02 09:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 19:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 19:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 20:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 20:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 21:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 21:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 22:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 22:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 23:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-02 23:30:00,0.0,203.0664,0.0,425.12598,5.0,FIXED
2024-10-03 00:00:00,0.0,179.26692,0.0,397.84599,5.0,FIXED
2024-10-03 00:30:00,0.0,155.46744,0.0,366.406,5.0,FIXED
2024-10-03 01:00:00,0.0,158.14203,0.0,362.101,5.0,FIXED
2024-10-03 01:30:00,0.0,160.81662,0.0,362.636,5.0,FIXED
2024-10-03 02:00:00,0.0,165.1662,0.0,391.42499,5.0,FIXED
2024-10-03 02:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 03:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 03:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 04:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 04:30:00,0.0,382.76076,0.0,1000.0,5.0,FIXED
2024-10-03 05:00:00,0.0,301.69072,0.0,1000.0,5.0,FIXED
2024-10-03 05:30:00,0.0,226.14068,0.0,1000.0,5.0,FIXED
2024-10-03 06:00:00,0.0,167.46858,0.0,1000.0,5.0,FIXED
2024-10-03 06:30:00,0.0,107.25648,0.0,1000.0,5.0,FIXED
2024-10-03 07:00:00,0.0,106.88623,0.0,1000.0,5.0,FIXED
2024-10-03 07:30:00,0.0,129.73598,0.0,1000.0,5.0,FIXED
2024-10-03 08:00:00,0.0,144.21024,0.0,1000.0,5.0,FIXED
2024-10-03 08:30:00,0.0,175.4045,0.0,1000.0,5.0,FIXED
2024-10-03 09:00:00,0.0,260.46114,0.0,1000.0,5.0,FIXED
2024-10-03 09:30:00,0.0,352.75778,0.0,1000.0,5.0,FIXED
2024-10-03 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 19:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 19:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 20:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 20:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 21:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 21:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-03 22:00:00,0.0,129.12442,0.0,416.965,5.0,FIXED
2024-10-03 22:30:00,0.0,89.42957,0.0,362.67,5.0,FIXED
2024-10-03 23:00:00,0.0,108.73757,0.0,368.17799,5.0,FIXED
2024-10-03 23:30:00,0.0,128.04557,0.0,373.42599,5.0,FIXED
2024-10-04 00:00:00,0.0,139.43358,0.0,373.07399,5.0,FIXED
2024-10-04 00:30:00,0.0,150.82159,0.0,379.24199,5.0,FIXED
2024-10-04 01:00:00,0.0,150.41132,0.0,373.35199,5.0,FIXED
2024-10-04 01:30:00,0.0,150.00105,0.0,382.10199,5.0,FIXED
2024-10-04 02:00:00,0.0,147.37014,0.0,410.19099,5.0,FIXED
2024-10-04 02:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 03:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 03:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 04:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 04:30:00,0.0,374.68069,0.0,1000.0,5.0,FIXED
2024-10-04 05:00:00,0.0,294.22519,0.0,1000.0,5.0,FIXED
2024-10-04 05:30:00,0.0,217.74968,0.0,1000.0,5.0,FIXED
2024-10-04 06:00:00,0.0,144.91526,0.0,1000.0,5.0,FIXED
2024-10-04 06:30:00,0.0,89.52083,0.0,1000.0,5.0,FIXED
2024-10-04 07:00:00,0.0,106.19982,0.0,1000.0,5.0,FIXED
2024-10-04 07:30:00,0.0,137.0588,0.0,1000.0,5.0,FIXED
2024-10-04 08:00:00,0.0,145.01081,0.0,1000.0,5.0,FIXED
2024-10-04 08:30:00,0.0,160.58282,0.0,1000.0,5.0,FIXED
2024-10-04 09:00:00,0.0,189.27375,0.0,1000.0,5.0,FIXED
2024-10-04 09:30:00,0.0,219.26467,0.0,1000.0,5.0,FIXED
2024-10-04 10:00:00,0.0,265.00321,0.0,1000.0,5.0,FIXED
2024-10-04 10:30:00,0.0,314.92174,0.0,1000.0,5.0,FIXED
2024-10-04 11:00:00,0.0,417.21224,0.0,1000.0,5.0,FIXED
2024-10-04 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 19:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 19:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 20:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 20:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 21:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 21:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 22:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 22:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 23:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-04 23:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 00:00:00,0.0,295.93907,0.0,434.01999,5.0,FIXED
2024-10-05 00:30:00,0.0,266.77129,0.0,397.132,5.0,FIXED
2024-10-05 01:00:00,0.0,243.95845,0.0,363.579,5.0,FIXED
2024-10-05 01:30:00,0.0,221.14561,0.0,335.606,5.0,FIXED
2024-10-05 02:00:00,0.0,198.29596,0.0,331.816,5.0,FIXED
2024-10-05 02:30:00,0.0,175.44631,0.0,337.606,5.0,FIXED
2024-10-05 03:00:00,0.0,166.87683,0.0,365.996,5.0,FIXED
2024-10-05 03:30:00,0.0,158.30735,0.0,395.28599,5.0,FIXED
2024-10-05 04:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 04:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 05:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 05:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 06:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 06:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 07:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 07:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 08:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 08:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 09:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-05 19:00:00,0.0,266.59672,0.0,409.38099,5.0,FIXED
2024-10-05 19:30:00,0.0,225.94984,0.0,345.76999,5.0,FIXED
2024-10-05 20:00:00,0.0,177.62024,0.0,276.39999,5.0,FIXED
2024-10-05 20:30:00,0.0,129.29064,0.0,211.07,5.0,FIXED
2024-10-05 21:00:00,0.0,93.48332,0.0,163.663,5.0,FIXED
2024-10-05 21:30:00,0.0,57.676,0.0,118.576,5.0,FIXED
2024-10-05 22:00:00,0.0,28.838,0.0,82.577995,5.0,FIXED
2024-10-05 22:30:00,0.0,0.0,0.0,46.239995,5.0,FIXED
2024-10-05 23:00:00,0.0,1.358623,0.0,47.178994,5.0,FIXED
2024-10-05 23:30:00,0.0,2.717246,0.0,50.157995,5.0,FIXED
2024-10-06 00:00:00,0.0,2.717246,0.0,54.517995,5.0,FIXED
2024-10-06 00:30:00,0.0,2.717246,0.0,58.557995,5.0,FIXED
2024-10-06 01:00:00,0.0,2.717246,0.0,62.797994,5.0,FIXED
2024-10-06 01:30:00,0.0,2.717246,0.0,70.757994,5.0,FIXED
2024-10-06 02:00:00,0.0,2.717246,0.0,88.697994,5.0,FIXED
2024-10-06 02:30:00,0.0,2.717246,0.0,108.59799,5.0,FIXED
2024-10-06 03:00:00,0.0,2.717246,0.0,142.418,5.0,FIXED
2024-10-06 03:30:00,0.0,2.717246,0.0,196.338,5.0,FIXED
2024-10-06 04:00:00,0.0,9.430858,0.0,240.599,5.0,FIXED
2024-10-06 04:30:00,0.0,16.14447,0.0,281.73999,5.0,FIXED
2024-10-06 05:00:00,0.0,48.84285,0.0,321.85999,5.0,FIXED
2024-10-06 05:30:00,0.0,81.54123,0.0,360.71999,5.0,FIXED
2024-10-06 06:00:00,0.0,105.14758,0.0,399.85499,5.0,FIXED
2024-10-06 06:30:00,0.0,128.75392,0.0,423.34999,5.0,FIXED
2024-10-06 07:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 07:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 08:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 08:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 09:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 09:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 10:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 11:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-06 18:00:00,0.0,324.31451,0.0,425.68499,5.0,FIXED
2024-10-06 18:30:00,0.0,248.74894,0.0,398.876,5.0,FIXED
2024-10-06 19:00:00,0.0,222.15781,0.0,396.381,5.0,FIXED
2024-10-06 19:30:00,0.0,195.56668,0.0,392.706,5.0,FIXED
2024-10-06 20:00:00,0.0,193.23503,0.0,386.514,5.0,FIXED
2024-10-06 20:30:00,0.0,190.90338,0.0,368.582,5.0,FIXED
2024-10-06 21:00:00,0.0,169.00084,0.0,344.659,5.0,FIXED
2024-10-06 21:30:00,0.0,147.09829,0.0,319.676,5.0,FIXED
2024-10-06 22:00:00,0.0,128.8024,0.0,297.52,5.0,FIXED
2024-10-06 22:30:00,0.0,110.50651,0.0,273.664,5.0,FIXED
2024-10-06 23:00:00,0.0,92.04909,0.0,255.587,5.0,FIXED
2024-10-06 23:30:00,0.0,73.59167,0.0,232.15,5.0,FIXED
2024-10-07 00:00:00,0.0,48.49233,0.0,199.231,5.0,FIXED
2024-10-07 00:30:00,0.0,23.39299,0.0,165.532,5.0,FIXED
2024-10-07 01:00:00,0.0,13.685899,0.0,149.605,5.0,FIXED
2024-10-07 01:30:00,0.0,3.978808,0.0,146.018,5.0,FIXED
2024-10-07 02:00:00,0.0,4.491173,0.0,167.291,5.0,FIXED
2024-10-07 02:30:00,0.0,5.003538,0.0,218.06399,5.0,FIXED
2024-10-07 03:00:00,0.0,24.360668,0.0,313.38099,5.0,FIXED
2024-10-07 03:30:00,0.0,43.717798,0.0,420.25799,5.0,FIXED
2024-10-07 04:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 04:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 05:00:00,0.0,370.7395,0.0,1000.0,5.0,FIXED
2024-10-07 05:30:00,0.0,290.82571,0.0,1000.0,5.0,FIXED
2024-10-07 06:00:00,0.0,232.79431,0.0,1000.0,5.0,FIXED
2024-10-07 06:30:00,0.0,176.38291,0.0,1000.0,5.0,FIXED
2024-10-07 07:00:00,0.0,154.43136,0.0,1000.0,5.0,FIXED
2024-10-07 07:30:00,0.0,147.7798,0.0,1000.0,5.0,FIXED
2024-10-07 08:00:00,0.0,180.65013,0.0,1000.0,5.0,FIXED
2024-10-07 08:30:00,0.0,226.86046,0.0,1000.0,5.0,FIXED
2024-10-07 09:00:00,0.0,285.87935,0.0,1000.0,5.0,FIXED
2024-10-07 09:30:00,0.0,346.19824,0.0,1000.0,5.0,FIXED
2024-10-07 10:00:00,0.0,404.00311,0.0,1000.0,5.0,FIXED
2024-10-07 10:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 11:00:00,0.0,437.61373,0.0,1000.0,5.0,FIXED
2024-10-07 11:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 12:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 12:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 13:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 13:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 14:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 14:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 15:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 15:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 16:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 16:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 17:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 17:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 18:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 18:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 19:00:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-07 19:30:00,0.0,93.10582,0.0,417.98599,5.0,FIXED
2024-10-07 20:00:00,0.0,60.20924,0.0,356.14899,5.0,FIXED
2024-10-07 20:30:00,0.0,27.31266,0.0,299.092,5.0,FIXED
2024-10-07 21:00:00,0.0,13.65633,0.0,266.436,5.0,FIXED
2024-10-07 21:30:00,0.0,0.0,0.0,238.1,5.0,FIXED
2024-10-07 22:00:00,0.0,0.0,0.0,230.58,5.0,FIXED
2024-10-07 22:30:00,0.0,0.0,0.0,212.92,5.0,FIXED
2024-10-07 23:00:00,0.0,0.0,0.0,194.68,5.0,FIXED
2024-10-07 23:30:00,0.0,0.0,0.0,186.12,5.0,FIXED
2024-10-08 00:00:00,0.0,0.0,0.0,183.38,5.0,FIXED
2024-10-08 00:30:00,0.0,0.0,0.0,190.82,5.0,FIXED
2024-10-08 01:00:00,0.0,0.0,0.0,197.4,5.0,FIXED
2024-10-08 01:30:00,0.0,0.0,0.0,210.8,5.0,FIXED
2024-10-08 02:00:00,0.0,0.0,0.0,248.71999,5.0,FIXED
2024-10-08 02:30:00,0.0,0.0,0.0,314.15999,5.0,FIXED
2024-10-08 03:00:00,0.0,0.0,0.0,403.61999,5.0,FIXED
2024-10-08 03:30:00,0.0,1000.0,0.0,1000.0,5.0,FIXED
2024-10-08 04:00:00,0.0,390.83957,0.0,1000.0,5.0,FIXED
