time,p_import_(kw),p_export_(kw),p_bat_ch_(kw),p_bat_dis_(kw),soc_(%),strategy
1718029800000000000,405.93768,0.0,0.0,0.0,83.99109499999999,FIXED
1718031600000000000,383.33298,0.0,0.0,0.0,83.99109499999999,FIXED
1718033400000000000,405.80956,0.0,0.0,0.0,83.99109499999999,FIXED
1718035200000000000,421.48614,0.0,0.0,0.0,83.99109499999999,FIXED
1718037000000000000,425.50246,0.0,0.0,0.0,83.99109499999999,FIXED
1718038800000000000,391.11878,0.0,0.0,0.0,83.99109499999999,FIXED
1718040600000000000,354.71945,0.0,0.0,0.0,83.99109499999999,FIXED
1718042400000000000,0.0,0.0,0.0,329.22011,66.66372,FIXED
1718044200000000000,0.0,0.0,0.0,326.61205,49.47361,FIXED
1718046000000000000,0.0,0.0,0.0,301.644,33.5976105,FIXED
1718047800000000000,0.0,0.0,0.0,274.39286,19.155881,FIXED
1718049600000000000,0.0,0.0,0.0,268.96173,5.0,FIXED
1718051400000000000,263.14079,0.0,0.0,0.0,5.0,FIXED
1718053200000000000,252.59985,0.0,0.0,0.0,5.0,FIXED
1718055000000000000,0.0,-229.47936,0.0,0.0,5.0,FIXED
1718056800000000000,237.03887,0.0,0.0,0.0,5.0,FIXED
1718058600000000000,247.05977,0.0,0.0,0.0,5.0,FIXED
1718060400000000000,240.48067,0.0,0.0,0.0,5.0,FIXED
1718062200000000000,0.0,-223.12029,0.0,0.0,5.0,FIXED
1718064000000000000,0.0,-215.07991,0.0,0.0,5.0,FIXED
1718065800000000000,0.0,-204.85996,0.0,0.0,5.0,FIXED
1718067600000000000,0.0,-198.0,0.0,0.0,5.0,FIXED
1718069400000000000,191.12,0.0,0.0,0.0,5.0,FIXED
1718071200000000000,194.16,0.0,0.0,0.0,5.0,FIXED
1718073000000000000,210.52788,0.0,0.0,0.0,5.0,FIXED
1718074800000000000,247.17576,0.0,0.0,0.0,5.0,FIXED
1718076600000000000,3028.4196,0.0,2722.4241,0.0,134.315145,FIXED
1718078400000000000,379.7752,0.0,0.0,0.0,134.315145,FIXED
1718080200000000000,447.71987,0.0,0.0,0.0,134.315145,FIXED
1718082000000000000,524.84454,0.0,0.0,0.0,134.315145,FIXED
1718083800000000000,586.40448,0.0,0.0,0.0,134.315145,FIXED
1718085600000000000,645.58442,0.0,0.0,0.0,134.315145,FIXED
1718087400000000000,694.19317,0.0,0.0,0.0,134.315145,FIXED
1718089200000000000,725.82192,0.0,0.0,0.0,134.315145,FIXED
1718091000000000000,755.45536,0.0,0.0,0.0,134.315145,FIXED
1718092800000000000,765.9088,0.0,0.0,0.0,134.315145,FIXED
1718094600000000000,729.04222,0.0,0.0,0.0,134.315145,FIXED
1718096400000000000,668.49564,0.0,0.0,0.0,134.315145,FIXED
1718098200000000000,622.27774,0.0,0.0,0.0,134.315145,FIXED
1718100000000000000,565.39984,0.0,0.0,0.0,134.315145,FIXED
1718101800000000000,506.86696,0.0,0.0,0.0,134.315145,FIXED
1718103600000000000,450.09408,0.0,0.0,0.0,134.315145,FIXED
1718105400000000000,439.52774,0.0,0.0,0.0,134.315145,FIXED
1718107200000000000,431.86139,0.0,0.0,0.0,134.315145,FIXED
1718109000000000000,389.46686,0.0,0.0,0.0,134.315145,FIXED
1718110800000000000,345.55233,0.0,0.0,0.0,134.315145,FIXED
1718112600000000000,342.61742,0.0,0.0,0.0,134.315145,FIXED
1718114400000000000,345.22251,0.0,0.0,0.0,134.315145,FIXED
1718116200000000000,326.44849,0.0,0.0,0.0,134.315145,FIXED
1718118000000000000,304.81447,0.0,0.0,0.0,134.315145,FIXED
1718119800000000000,303.83489,0.0,0.0,0.0,134.315145,FIXED
1718121600000000000,297.23531,0.0,0.0,0.0,134.315145,FIXED
1718123400000000000,0.0,0.0,-261.45049,0.0,121.89625000000002,FIXED
1718125200000000000,0.0,0.0,0.0,231.46568,109.713845,FIXED
1718127000000000000,0.0,0.0,-232.85868,0.0,98.653055,FIXED
1718128800000000000,0.0,0.0,-239.15167,0.0,87.29335499999999,FIXED
1718130600000000000,0.0,0.0,0.0,235.73314,74.886345,FIXED
1718132400000000000,0.0,0.0,0.0,239.47462,62.28242,FIXED
1718134200000000000,0.0,0.0,0.0,250.44162,49.10128,FIXED
1718136000000000000,0.0,0.0,0.0,266.80861,35.058721500000004,FIXED
1718137800000000000,0.0,0.0,0.0,277.02144,20.478646,FIXED
1718139600000000000,0.0,0.0,0.0,294.09427,5.0,FIXED
1718141400000000000,283.71644,0.0,0.0,11.300049,4.405260599999999,FIXED
1718143200000000000,296.05871,0.0,0.0,0.0,4.405260599999999,FIXED
1718145000000000000,291.71866,0.0,0.0,0.0,4.405260599999999,FIXED
1718146800000000000,291.71866,0.0,0.0,-11.300049,5.0,FIXED
1718148600000000000,0.0,-267.27892,0.0,0.0,5.0,FIXED
1718150400000000000,0.0,-255.01921,0.0,0.0,5.0,FIXED
1718152200000000000,0.0,-247.31946,0.0,0.0,5.0,FIXED
1718154000000000000,0.0,-242.39972,0.0,0.0,5.0,FIXED
1718155800000000000,242.21941,0.0,0.0,0.0,5.0,FIXED
1718157600000000000,242.9991,0.0,0.0,0.0,5.0,FIXED
1718159400000000000,260.66942,0.0,0.0,0.0,5.0,FIXED
1718161200000000000,297.79974,0.0,0.0,0.0,5.0,FIXED
1718163000000000000,2611.0576,0.0,2252.2985,0.0,111.98418,FIXED
1718164800000000000,431.6984,0.0,0.0,0.0,111.98418,FIXED
1718166600000000000,501.76056,0.0,0.0,0.0,111.98418,FIXED
1718168400000000000,576.20273,0.0,0.0,0.0,111.98418,FIXED
1718170200000000000,618.01835,0.0,0.0,0.0,111.98418,FIXED
1718172000000000000,665.85397,0.0,0.0,0.0,111.98418,FIXED
1718173800000000000,707.71795,0.0,0.0,0.0,111.98418,FIXED
1718175600000000000,743.48193,0.0,0.0,0.0,111.98418,FIXED
1718177400000000000,752.81148,0.0,0.0,0.0,111.98418,FIXED
1718179200000000000,747.32104,0.0,0.0,0.0,111.98418,FIXED
1718181000000000000,670.16887,0.0,0.0,0.0,111.98418,FIXED
1718182800000000000,592.9567,0.0,0.0,0.0,111.98418,FIXED
1718184600000000000,527.80723,0.0,0.0,0.0,111.98418,FIXED
1718186400000000000,457.67776,0.0,0.0,0.0,111.98418,FIXED
1718188200000000000,395.79097,0.0,0.0,0.0,111.98418,FIXED
1718190000000000000,317.24419,0.0,0.0,0.0,111.98418,FIXED
1718191800000000000,268.74817,0.0,0.0,0.0,111.98418,FIXED
1718193600000000000,217.67216,0.0,0.0,0.0,111.98418,FIXED
1718195400000000000,162.94697,0.0,0.0,0.0,111.98418,FIXED
1718197200000000000,96.66179,0.0,0.0,0.0,111.98418,FIXED
1718199000000000000,69.195599,0.0,0.0,0.0,111.98418,FIXED
1718200800000000000,32.849418,0.0,0.0,0.0,111.98418,FIXED
1718202600000000000,10.746174,0.0,0.0,0.0,111.98418,FIXED
1718204400000000000,-20.17707,0.0,0.0,0.0,111.98418,FIXED
1718206200000000000,0.0,18.75844,0.0,0.0,111.98418,FIXED
1718208000000000000,0.0,9.43982,0.0,0.0,111.98418,FIXED
1718209800000000000,-11.207115,0.0,0.0,0.0,111.98418,FIXED
1718211600000000000,0.0,8.03442,0.0,0.0,111.98418,FIXED
1718213400000000000,0.0,0.0,-23.885033,0.0,110.84964,FIXED
1718215200000000000,0.0,0.0,0.0,59.464486,107.71993,FIXED
1718217000000000000,0.0,0.0,0.0,106.56413,102.111295,FIXED
1718218800000000000,0.0,0.0,-157.22376,0.0,94.643165,FIXED
1718220600000000000,0.0,0.0,0.0,185.01436,84.90556500000001,FIXED
1718222400000000000,0.0,0.0,0.0,220.86497,73.28109500000001,FIXED
1718224200000000000,0.0,0.0,0.0,243.27751,60.47701499999999,FIXED
1718226000000000000,0.0,0.0,0.0,264.63005,46.549118,FIXED
1718227800000000000,0.0,0.0,0.0,269.40939,32.369676500000004,FIXED
1718229600000000000,0.0,0.0,0.0,268.66873,18.2292175,FIXED
1718231400000000000,0.0,0.0,0.0,251.35513,5.0,FIXED
1718233200000000000,0.0,-238.26154,0.0,0.0,5.0,FIXED
1718235000000000000,0.0,-228.5212,0.0,0.0,5.0,FIXED
1718236800000000000,0.0,-216.60086,0.0,0.0,5.0,FIXED
1718238600000000000,0.0,-201.0205,0.0,0.0,5.0,FIXED
1718240400000000000,0.0,-186.70015,0.0,0.0,5.0,FIXED
1718242200000000000,174.64057,0.0,0.0,0.0,5.0,FIXED
1718244000000000000,177.50099,0.0,0.0,0.0,5.0,FIXED
1718245800000000000,192.06803,0.0,0.0,0.0,5.0,FIXED
1718247600000000000,231.89506,0.0,0.0,0.0,5.0,FIXED
1718249400000000000,313.58335,0.0,0.0,0.0,5.0,FIXED
1718251200000000000,397.29163,0.0,0.0,0.0,5.0,FIXED
1718253000000000000,454.81729,0.0,0.0,0.0,5.0,FIXED
1718254800000000000,2458.3843,0.0,1930.7413,0.0,96.71021,FIXED
1718256600000000000,578.61106,0.0,0.0,0.0,96.71021,FIXED
1718258400000000000,919.17916,0.0,0.0,-300.0,112.499685,FIXED
1718260200000000000,618.73563,0.0,0.0,0.0,112.499685,FIXED
1718262000000000000,0.0,0.0,0.0,601.2921,80.852735,FIXED
1718263800000000000,0.0,0.0,0.0,556.58382,51.55885,FIXED
1718265600000000000,0.0,0.0,0.0,501.11555,25.1843455,FIXED
1718267400000000000,0.0,0.0,0.0,383.50256,5.0,FIXED
1718269200000000000,0.0,-257.32958,0.0,0.0,5.0,FIXED
1718271000000000000,0.0,-299.30843,0.0,-150.0,12.894737,FIXED
1718272800000000000,0.0,119.21272,0.0,150.0,5.0,FIXED
1718274600000000000,0.0,0.0,0.0,-95.40035,10.021071,FIXED
1718276400000000000,0.0,0.0,0.0,0.0,10.021071,FIXED
1718278200000000000,0.0,0.0,0.0,0.0,10.021071,FIXED
1718280000000000000,0.0,0.0,0.0,0.0,10.021071,FIXED
1718281800000000000,0.0,0.0,0.0,0.0,10.021071,FIXED
1718283600000000000,0.0,0.0,0.0,0.0,10.021071,FIXED
1718285400000000000,0.0,0.0,947.14662,0.0,55.010535,FIXED
1718287200000000000,0.0,0.0,947.14662,0.0,100.0,FIXED
1718289000000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1718290800000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1718292600000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1718294400000000000,0.0,0.0,0.0,0.0,100.0,FIXED
1718296200000000000,0.0,0.0,0.0,-133.279,107.014685,FIXED
1718298000000000000,0.0,34.918644,0.0,-43.731932,109.316365,FIXED
1718299800000000000,0.0,34.918644,0.0,-22.135961,110.481415,FIXED
1718301600000000000,0.0,34.918644,0.0,0.0,110.481415,FIXED
1718303400000000000,0.0,860.61334,0.0,833.414,66.61752,FIXED
1718305200000000000,0.0,860.61334,0.0,859.39331,21.3862935,FIXED
1718307000000000000,0.0,-0.639552,0.0,0.0,21.3862935,FIXED
1718308800000000000,0.0,-0.639552,0.0,11.33958,20.7894735,FIXED
1718310600000000000,0.0,-20.504032,0.0,0.0,20.7894735,FIXED
1718312400000000000,0.0,-38.868931,0.0,0.0,20.7894735,FIXED
1718314200000000000,0.0,-42.126692,0.0,0.0,20.7894735,FIXED
1718316000000000000,0.0,254.81555,0.0,300.0,5.0,FIXED
1718317800000000000,0.0,-47.342226,0.0,0.0,5.0,FIXED
1718319600000000000,0.0,-47.479999,0.0,0.0,5.0,FIXED
1718321400000000000,0.0,-45.319998,0.0,0.0,5.0,FIXED
1718323200000000000,0.0,-40.979998,0.0,0.0,5.0,FIXED
1718325000000000000,0.0,-34.699998,0.0,0.0,5.0,FIXED
1718326800000000000,0.0,-36.999998,0.0,0.0,5.0,FIXED
1718328600000000000,35.819998,0.0,0.0,0.0,5.0,FIXED
1718330400000000000,34.419998,0.0,0.0,0.0,5.0,FIXED
1718332200000000000,58.557411,0.0,0.0,0.0,5.0,FIXED
1718334000000000000,2778.1509,0.0,2662.6961,0.0,131.478065,FIXED
1718335800000000000,198.4234,0.0,0.0,0.0,131.478065,FIXED
1718337600000000000,295.03199,0.0,0.0,0.0,131.478065,FIXED
1718339400000000000,385.15596,0.0,0.0,0.0,131.478065,FIXED
1718341200000000000,467.23993,0.0,0.0,0.0,131.478065,FIXED
1718343000000000000,534.44263,0.0,0.0,0.0,131.478065,FIXED
1718344800000000000,590.34532,0.0,0.0,0.0,131.478065,FIXED
1718346600000000000,628.14017,0.0,0.0,0.0,131.478065,FIXED
1718348400000000000,659.41503,0.0,0.0,0.0,131.478065,FIXED
1718350200000000000,633.13748,0.0,0.0,0.0,131.478065,FIXED
1718352000000000000,582.81994,0.0,0.0,0.0,131.478065,FIXED
1718353800000000000,484.33146,0.0,0.0,0.0,131.478065,FIXED
1718355600000000000,365.44296,0.0,0.0,0.0,131.478065,FIXED
1718357400000000000,284.9728,0.0,0.0,0.0,131.478065,FIXED
1718359200000000000,214.24264,0.0,0.0,0.0,131.478065,FIXED
1718361000000000000,106.42014,0.0,0.0,0.0,131.478065,FIXED
1718362800000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718364600000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718366400000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718368200000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718370000000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718371800000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718373600000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718375400000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718377200000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718379000000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718380800000000000,0.0,0.0,0.0,0.0,131.478065,FIXED
1718382600000000000,30.068088,0.0,0.0,0.0,131.478065,FIXED
1718384400000000000,0.0,0.0,0.0,113.91806,125.48237999999998,FIXED
1718386200000000000,0.0,0.0,0.0,183.12257,115.84435000000002,FIXED
1718388000000000000,0.0,0.0,0.0,244.1871,102.99239500000002,FIXED
1718389800000000000,0.0,0.0,0.0,262.3401,89.18502,FIXED
1718391600000000000,0.0,0.0,0.0,271.65309,74.88749,FIXED
1718393400000000000,0.0,0.0,0.0,262.4064,61.07663,FIXED
1718395200000000000,0.0,0.0,0.0,263.61971,47.201907,FIXED
1718397000000000000,0.0,0.0,0.0,263.68061,33.32398,FIXED
1718398800000000000,0.0,0.0,0.0,270.54151,19.0849535,FIXED
1718400600000000000,0.0,0.0,0.0,267.61412,5.0,FIXED
1718402400000000000,258.96674,0.0,0.0,0.0,5.0,FIXED
1718404200000000000,0.0,-244.44332,0.0,0.0,5.0,FIXED
1718406000000000000,0.0,-231.57991,0.0,0.0,5.0,FIXED
1718407800000000000,0.0,-224.91903,0.0,0.0,5.0,FIXED
1718409600000000000,0.0,-214.09814,0.0,0.0,5.0,FIXED
1718411400000000000,0.0,-206.89881,0.0,0.0,5.0,FIXED
1718413200000000000,205.59948,0.0,0.0,0.0,5.0,FIXED
1718415000000000000,207.8191,0.0,0.0,0.0,5.0,FIXED
1718416800000000000,204.93872,0.0,0.0,0.0,5.0,FIXED
1718418600000000000,210.71131,0.0,0.0,0.0,5.0,FIXED
1718420400000000000,244.25323,0.0,0.0,-13.589328,5.715228,FIXED
1718422200000000000,244.25323,0.0,0.0,13.589329,5.0,FIXED
1718424000000000000,290.18122,0.0,0.0,0.0,5.0,FIXED
1718425800000000000,307.41506,0.0,0.0,0.0,5.0,FIXED
1718427600000000000,335.74892,0.0,0.0,0.0,5.0,FIXED
1718429400000000000,399.5281,0.0,0.0,-30.839591,6.6231365,FIXED
1718431200000000000,399.5281,0.0,0.0,0.0,6.6231365,FIXED
1718433000000000000,432.28169,0.0,0.0,-17.676759,7.553492,FIXED
1718434800000000000,425.78178,0.0,0.0,0.0,7.553492,FIXED
1718436600000000000,438.59698,0.0,0.0,0.0,7.553492,FIXED
1718438400000000000,444.55219,0.0,0.0,0.0,7.553492,FIXED
1718440200000000000,440.2189,0.0,0.0,0.0,7.553492,FIXED
1718442000000000000,390.90925,0.0,0.0,48.51635,5.0,FIXED
1718443800000000000,390.90925,0.0,0.0,38.477217,2.9748833,FIXED
1718445600000000000,390.90925,0.0,0.0,10.538064,2.42024835,FIXED
1718447400000000000,390.90925,0.0,0.0,-49.015282,5.0,FIXED
1718449200000000000,283.10062,0.0,0.0,0.0,5.0,FIXED
1718451000000000000,248.66523,0.0,0.0,0.0,5.0,FIXED
1718452800000000000,218.04984,0.0,0.0,0.0,5.0,FIXED
1718454600000000000,144.5681,0.0,0.0,0.0,5.0,FIXED
1718456400000000000,0.0,-57.846354,0.0,0.0,5.0,FIXED
1718458200000000000,0.0,0.0,5.423146,0.0,5.2575995,FIXED
1718460000000000000,0.0,0.0,66.772656,0.0,8.429300499999998,FIXED
1718461800000000000,0.0,0.0,70.110623,0.0,11.759555,FIXED
1718463600000000000,0.0,0.0,0.0,0.0,11.759555,FIXED
1718465400000000000,0.0,0.0,0.0,0.0,11.759555,FIXED
1718467200000000000,0.0,0.0,0.0,0.0,11.759555,FIXED
1718469000000000000,0.0,0.0,0.0,0.0,11.759555,FIXED
1718470800000000000,0.0,0.0,0.0,0.0,11.759555,FIXED
1718472600000000000,0.0,26.465522,0.0,32.107887,10.0696665,FIXED
1718474400000000000,0.0,-23.079881,0.0,32.107887,8.379777500000001,FIXED
1718476200000000000,0.0,-56.764071,0.0,32.107887,6.689888999999999,FIXED
1718478000000000000,0.0,-85.568271,0.0,32.107887,5.0,FIXED
1718479800000000000,104.07981,0.0,0.0,0.0,5.0,FIXED
1718481600000000000,104.14346,0.0,0.0,0.0,5.0,FIXED
1718483400000000000,113.54237,0.0,0.0,0.0,5.0,FIXED
1718485200000000000,126.04128,0.0,0.0,0.0,5.0,FIXED
1718487000000000000,133.9521,0.0,0.0,0.0,5.0,FIXED
1718488800000000000,144.90292,0.0,0.0,0.0,5.0,FIXED
1718490600000000000,143.13146,0.0,0.0,0.0,5.0,FIXED
1718492400000000000,144.8,0.0,0.0,0.0,5.0,FIXED
1718494200000000000,148.28,0.0,0.0,0.0,5.0,FIXED
1718496000000000000,146.78,0.0,0.0,0.0,5.0,FIXED
1718497800000000000,148.06,0.0,0.0,0.0,5.0,FIXED
1718499600000000000,145.22,0.0,0.0,0.0,5.0,FIXED
1718501400000000000,143.8,0.0,0.0,0.0,5.0,FIXED
1718503200000000000,144.22,0.0,0.0,0.0,5.0,FIXED
1718505000000000000,153.22279,0.0,0.0,0.0,5.0,FIXED
1718506800000000000,577.48412,0.0,417.21853,0.0,24.81788,FIXED
1718508600000000000,184.2101,0.0,0.0,0.0,24.81788,FIXED
1718510400000000000,212.57461,0.0,0.0,0.0,24.81788,FIXED
1718512200000000000,234.8577,0.0,0.0,0.0,24.81788,FIXED
1718514000000000000,260.04078,0.0,0.0,0.0,24.81788,FIXED
1718515800000000000,293.18469,0.0,0.0,0.0,24.81788,FIXED
1718517600000000000,336.8286,0.0,0.0,0.0,24.81788,FIXED
1718519400000000000,359.21206,0.0,0.0,0.0,24.81788,FIXED
1718521200000000000,361.73552,0.0,0.0,0.0,24.81788,FIXED
1718523000000000000,375.61113,0.0,0.0,0.0,24.81788,FIXED
1718524800000000000,397.56674,0.0,0.0,0.0,24.81788,FIXED
1718526600000000000,408.74877,0.0,0.0,0.0,24.81788,FIXED
1718528400000000000,413.41081,0.0,0.0,0.0,24.81788,FIXED
1718530200000000000,383.90357,0.0,0.0,0.0,24.81788,FIXED
1718532000000000000,351.73634,0.0,0.0,0.0,24.81788,FIXED
1718533800000000000,301.60156,0.0,0.0,0.0,24.81788,FIXED
1718535600000000000,252.9868,0.0,0.0,0.0,24.81788,FIXED
1718537400000000000,249.73833,0.0,0.0,0.0,24.81788,FIXED
1718539200000000000,251.04986,0.0,0.0,0.0,24.81788,FIXED
1718541000000000000,222.05657,0.0,0.0,0.0,24.81788,FIXED
1718542800000000000,189.94327,0.0,0.0,0.0,24.81788,FIXED
1718544600000000000,147.79682,0.0,0.0,0.0,24.81788,FIXED
1718546400000000000,103.33036,0.0,0.0,0.0,24.81788,FIXED
1718548200000000000,102.73447,0.0,0.0,0.0,24.81788,FIXED
1718550000000000000,99.31859,0.0,0.0,0.0,24.81788,FIXED
1718551800000000000,109.60281,0.0,0.0,0.0,24.81788,FIXED
1718553600000000000,107.62704,0.0,0.0,0.0,24.81788,FIXED
1718555400000000000,75.7169,0.0,0.0,0.0,24.81788,FIXED
1718557200000000000,60.906763,0.0,0.0,0.0,24.81788,FIXED
1718559000000000000,68.649543,0.0,0.0,0.0,24.81788,FIXED
1718560800000000000,72.092323,0.0,0.0,0.0,24.81788,FIXED
1718562600000000000,83.012705,0.0,0.0,0.0,24.81788,FIXED
1718564400000000000,0.0,0.0,0.0,92.853087,19.9308755,FIXED
1718566200000000000,0.0,0.0,0.0,93.39315,15.0154465,FIXED
1718568000000000000,0.0,0.0,0.0,95.273213,10.001067,FIXED
1718569800000000000,0.0,0.0,0.0,95.020273,5.0,FIXED
1718571600000000000,97.507333,0.0,0.0,0.0,5.0,FIXED
1718573400000000000,97.507333,0.0,0.0,6.035146,4.68236075,FIXED
1718575200000000000,106.07277,0.0,0.0,-6.035146,5.0,FIXED
1718577000000000000,85.649736,0.0,0.0,0.0,5.0,FIXED
1718578800000000000,68.021846,0.0,0.0,0.0,5.0,FIXED
1718580600000000000,54.241375,0.0,0.0,0.0,5.0,FIXED
1718582400000000000,0.0,-47.160904,0.0,0.0,5.0,FIXED
1718584200000000000,0.0,-43.640875,0.0,0.0,5.0,FIXED
1718586000000000000,0.0,-44.160846,0.0,0.0,5.0,FIXED
1718587800000000000,45.480422,0.0,0.0,0.0,5.0,FIXED
1718589600000000000,59.339998,0.0,0.0,0.0,5.0,FIXED
1718591400000000000,90.551749,0.0,0.0,0.0,5.0,FIXED
1718593200000000000,3109.4809,0.0,2958.7174,0.0,145.53908,FIXED
1718595000000000000,229.82819,0.0,0.0,0.0,145.53908,FIXED
1718596800000000000,321.89289,0.0,0.0,0.0,145.53908,FIXED
1718598600000000000,418.45766,0.0,0.0,0.0,145.53908,FIXED
1718600400000000000,521.02243,0.0,0.0,0.0,145.53908,FIXED
1718602200000000000,625.48392,0.0,0.0,0.0,145.53908,FIXED
1718604000000000000,722.1454,0.0,0.0,0.0,145.53908,FIXED
1718605800000000000,799.62569,0.0,0.0,0.0,145.53908,FIXED
1718607600000000000,1000.0,0.0,0.0,-136.65403,152.731395,FIXED
1718609400000000000,916.19394,0.0,0.0,0.0,152.731395,FIXED
1718611200000000000,940.48191,0.0,0.0,0.0,152.731395,FIXED
1718613000000000000,957.95254,0.0,0.0,0.0,152.731395,FIXED
1718614800000000000,953.28317,0.0,0.0,0.0,152.731395,FIXED
1718616600000000000,928.3576,0.0,0.0,0.0,152.731395,FIXED
1718618400000000000,913.11203,0.0,0.0,0.0,152.731395,FIXED
1718620200000000000,1000.0,0.0,0.0,-131.1791,159.63556,FIXED
1718622000000000000,1000.0,0.0,0.0,-164.37024,168.28662500000002,FIXED
1718623800000000000,826.90589,0.0,0.0,0.0,168.28662500000002,FIXED
1718625600000000000,1000.0,0.0,0.0,-206.97798,179.1802,FIXED
1718627400000000000,761.29787,0.0,0.0,0.0,179.1802,FIXED
1718629200000000000,735.09372,0.0,0.0,0.0,179.1802,FIXED
1718631000000000000,701.14737,0.0,0.0,0.0,179.1802,FIXED
1718632800000000000,682.02102,0.0,0.0,0.0,179.1802,FIXED
1718634600000000000,662.49279,0.0,0.0,0.0,179.1802,FIXED
1718636400000000000,500.0,0.0,-113.34455,0.0,173.796335,FIXED
1718638200000000000,0.0,0.0,0.0,580.95158,143.21993500000002,FIXED
1718640000000000000,0.0,0.0,0.0,542.19862,114.68317,FIXED
1718641800000000000,0.0,0.0,0.0,494.15524,88.674995,FIXED
1718643600000000000,0.0,0.0,0.0,458.47186,64.5449,FIXED
1718645400000000000,0.0,0.0,0.0,416.68116,42.614312,FIXED
1718647200000000000,0.0,0.0,0.0,376.89045,22.7779725,FIXED
1718649000000000000,0.0,0.0,0.0,337.78148,5.0,FIXED
1718650800000000000,270.09701,0.0,0.0,21.095484,3.8897114,FIXED
1718652600000000000,270.09701,0.0,0.0,-21.095484,5.0,FIXED
1718654400000000000,0.0,-218.35056,0.0,0.0,5.0,FIXED
1718656200000000000,0.0,-199.99318,0.0,0.0,5.0,FIXED
1718658000000000000,0.0,-182.23579,0.0,0.0,5.0,FIXED
1718659800000000000,0.0,-163.74276,0.0,0.0,5.0,FIXED
1718661600000000000,0.0,-151.88973,0.0,0.0,5.0,FIXED
1718663400000000000,0.0,-138.38487,0.0,0.0,5.0,FIXED
1718665200000000000,0.0,-125.14,0.0,0.0,5.0,FIXED
1718667000000000000,0.0,-110.86,0.0,0.0,5.0,FIXED
1718668800000000000,0.0,-97.739998,0.0,0.0,5.0,FIXED
1718670600000000000,0.0,-93.639997,0.0,0.0,5.0,FIXED
1718672400000000000,0.0,-90.299996,0.0,0.0,5.0,FIXED
1718674200000000000,0.0,-85.139995,0.0,0.0,5.0,FIXED
1718676000000000000,0.0,-94.859995,0.0,0.0,5.0,FIXED
1718677800000000000,0.0,-1929.9326,0.0,-1805.0,100.0,FIXED
1718679600000000000,0.0,-185.02516,0.0,0.0,100.0,FIXED
1718681400000000000,0.0,-263.59458,0.0,0.0,100.0,FIXED
1718683200000000000,0.0,-352.60401,0.0,0.0,100.0,FIXED
1718685000000000000,0.0,-429.73743,0.0,0.0,100.0,FIXED
1718686800000000000,0.0,-514.31085,0.0,0.0,100.0,FIXED
1718688600000000000,0.0,-579.14988,0.0,0.0,100.0,FIXED
1718690400000000000,0.0,-644.8889,0.0,0.0,100.0,FIXED
1718692200000000000,0.0,-701.76676,0.0,0.0,100.0,FIXED
1718694000000000000,0.0,0.0,0.0,747.54462,60.655545,FIXED
1718695800000000000,0.0,0.0,0.0,769.89194,20.134918,FIXED
1718697600000000000,0.0,0.0,0.0,768.73926,-20.325043,FIXED
1718699400000000000,0.0,0.0,0.0,759.90427,-60.320005,FIXED
1718701200000000000,0.0,0.0,0.0,738.58926,-99.193125,FIXED
1718703000000000000,0.0,0.0,0.0,732.07662,-137.72347,FIXED
1718704800000000000,0.0,0.0,0.0,714.76398,-175.34263,FIXED
1718706600000000000,0.0,0.0,0.0,705.84009,-212.492105,FIXED
1718708400000000000,5276.3374,0.0,4578.7812,0.0,5.0,FIXED
1718710200000000000,696.92654,0.0,0.0,0.0,5.0,FIXED
1718712000000000000,0.0,-695.99688,0.0,0.0,5.0,FIXED
1718713800000000000,0.0,-710.87384,0.0,0.0,5.0,FIXED
1718715600000000000,0.0,-706.43081,0.0,0.0,5.0,FIXED
1718717400000000000,0.0,-687.56479,0.0,0.0,5.0,FIXED
1718719200000000000,0.0,-664.41878,0.0,0.0,5.0,FIXED
1718721000000000000,0.0,-644.67781,0.0,0.0,5.0,FIXED
1718722800000000000,0.0,-625.77684,0.0,0.0,5.0,FIXED
1718724600000000000,0.0,-599.37402,0.0,0.0,5.0,FIXED
1718726400000000000,0.0,-570.75121,0.0,0.0,5.0,FIXED
1718728200000000000,0.0,-535.49187,0.0,0.0,5.0,FIXED
1718730000000000000,0.0,-496.67255,0.0,0.0,5.0,FIXED
1718731800000000000,0.0,-453.22056,0.0,0.0,5.0,FIXED
1718733600000000000,0.0,0.0,0.0,424.62857,-17.3488725,FIXED
1718735400000000000,0.0,0.0,0.0,394.14065,-38.093117,FIXED
1718737200000000000,0.0,0.0,0.0,360.67272,-57.07589000000001,FIXED
1718739000000000000,0.0,-1498.1948,0.0,-1179.4419,5.0,FIXED
1718740800000000000,0.0,-285.51309,0.0,0.0,5.0,FIXED
