time,p_import_(kw),p_export_(kw),p_bat_ch_(kw),p_bat_dis_(kw),soc_(%),strategy
1714239000000000000,0.0,-54.601812,0.0,0.0,5.0,DYNAMIC
1714240800000000000,0.0,-77.789032,0.0,0.0,5.0,DYNAMIC
1714242600000000000,0.0,-84.774122,0.0,0.0,5.0,DYNAMIC
1714244400000000000,0.0,-83.579222,0.0,0.0,5.0,DYNAMIC
1714246200000000000,0.0,-250.11905,0.0,-175.95308,14.260687999999998,DYNAMIC
1714248000000000000,0.0,-73.572732,0.0,0.0,14.260687999999998,DYNAMIC
1714249800000000000,0.0,-81.740598,0.0,0.0,14.260687999999998,DYNAMIC
1714251600000000000,0.0,0.0,0.0,87.348464,9.6634005,DYNAMIC
1714253400000000000,0.0,0.0,0.0,88.604612,5.0,DYNAMIC
1714255200000000000,0.0,-84.82076,0.0,0.0,5.0,DYNAMIC
1714257000000000000,0.0,-92.860986,0.0,0.0,5.0,DYNAMIC
1714258800000000000,0.0,-105.84121,0.0,0.0,5.0,DYNAMIC
1714260600000000000,0.0,-93.561546,0.0,0.0,5.0,DYNAMIC
1714262400000000000,0.0,-84.76188,0.0,0.0,5.0,DYNAMIC
1714264200000000000,0.0,-98.94157,0.0,0.0,5.0,DYNAMIC
1714266000000000000,151.34126,0.0,0.0,0.0,5.0,DYNAMIC
1714267800000000000,197.24086,0.0,0.0,0.0,5.0,DYNAMIC
1714269600000000000,242.90047,0.0,0.0,0.0,5.0,DYNAMIC
1714271400000000000,297.58033,0.0,0.0,0.0,5.0,DYNAMIC
1714273200000000000,359.94018,0.0,0.0,0.0,5.0,DYNAMIC
1714275000000000000,401.99934,0.0,0.0,0.0,5.0,DYNAMIC
1714276800000000000,457.39849,0.0,0.0,0.0,5.0,DYNAMIC
1714278600000000000,516.99485,0.0,0.0,0.0,5.0,DYNAMIC
1714280400000000000,583.13121,0.0,0.0,0.0,5.0,DYNAMIC
1714282200000000000,630.09426,0.0,0.0,0.0,5.0,DYNAMIC
1714284000000000000,652.43733,0.0,0.0,0.0,5.0,DYNAMIC
1714285800000000000,640.69133,0.0,0.0,0.0,5.0,DYNAMIC
1714287600000000000,648.66533,0.0,0.0,0.0,5.0,DYNAMIC
1714289400000000000,651.5627,0.0,0.0,0.0,5.0,DYNAMIC
1714291200000000000,647.26007,0.0,0.0,0.0,5.0,DYNAMIC
1714293000000000000,633.72757,0.0,0.0,0.0,5.0,DYNAMIC
1714294800000000000,612.99507,0.0,0.0,0.0,5.0,DYNAMIC
1714296600000000000,617.70957,0.0,0.0,0.0,5.0,DYNAMIC
1714298400000000000,618.84407,0.0,0.0,0.0,5.0,DYNAMIC
1714300200000000000,606.39847,0.0,0.0,0.0,5.0,DYNAMIC
1714302000000000000,589.55286,0.0,0.0,0.0,5.0,DYNAMIC
1714303800000000000,628.96236,0.0,0.0,0.0,5.0,DYNAMIC
1714305600000000000,627.93187,0.0,0.0,0.0,5.0,DYNAMIC
1714307400000000000,621.34277,0.0,0.0,0.0,5.0,DYNAMIC
1714309200000000000,596.13367,0.0,0.0,0.0,5.0,DYNAMIC
1714311000000000000,600.25162,0.0,0.0,0.0,5.0,DYNAMIC
1714312800000000000,600.42957,0.0,0.0,0.0,5.0,DYNAMIC
1714314600000000000,609.82322,0.0,0.0,0.0,5.0,DYNAMIC
1714316400000000000,584.51687,0.0,0.0,0.0,5.0,DYNAMIC
1714318200000000000,565.16897,0.0,0.0,0.0,5.0,DYNAMIC
1714320000000000000,552.38108,0.0,0.0,0.0,5.0,DYNAMIC
1714321800000000000,514.63433,0.0,0.0,0.0,5.0,DYNAMIC
1714323600000000000,522.20758,0.0,0.0,0.0,5.0,DYNAMIC
1714325400000000000,536.69921,0.0,0.0,0.0,5.0,DYNAMIC
1714327200000000000,565.95084,0.0,0.0,0.0,5.0,DYNAMIC
1714329000000000000,581.92594,0.0,0.0,0.0,5.0,DYNAMIC
1714330800000000000,590.02106,0.0,0.0,0.0,5.0,DYNAMIC
1714332600000000000,582.81665,0.0,0.0,0.0,5.0,DYNAMIC
1714334400000000000,606.25224,0.0,0.0,0.0,5.0,DYNAMIC
1714336200000000000,636.72295,0.0,0.0,0.0,5.0,DYNAMIC
1714338000000000000,647.19367,0.0,0.0,0.0,5.0,DYNAMIC
1714339800000000000,656.15681,0.0,0.0,0.0,5.0,DYNAMIC
1714341600000000000,644.69996,0.0,0.0,0.0,5.0,DYNAMIC
1714343400000000000,630.15995,0.0,0.0,0.0,5.0,DYNAMIC
1714345200000000000,617.25995,0.0,0.0,0.0,5.0,DYNAMIC
1714347000000000000,600.69996,0.0,0.0,0.0,5.0,DYNAMIC
1714348800000000000,589.75995,0.0,0.0,0.0,5.0,DYNAMIC
1714350600000000000,592.17995,0.0,0.0,0.0,5.0,DYNAMIC
1714352400000000000,0.0,-578.21994,0.0,0.0,5.0,DYNAMIC
1714354200000000000,1000.0,0.0,446.36005,0.0,26.2021025,DYNAMIC
1714356000000000000,1000.0,0.0,0.0,-442.08005,49.4694735,DYNAMIC
1714357800000000000,1000.0,0.0,0.0,-417.34005,71.43473999999999,DYNAMIC
1714359600000000000,1000.0,0.0,0.0,-388.62005,91.888425,DYNAMIC
1714361400000000000,678.48023,0.0,0.0,0.0,91.888425,DYNAMIC
1714363200000000000,1230.3165,0.0,0.0,-462.79597,116.24611,DYNAMIC
1714365000000000000,1000.0,0.0,0.0,-162.79597,124.81431500000002,DYNAMIC
1714366800000000000,1000.0,0.0,0.0,-97.112428,129.9255,DYNAMIC
1714368600000000000,1000.0,0.0,0.0,-85.810008,134.441815,DYNAMIC
1714370400000000000,-1511.9421,0.0,0.0,2459.3945,5.0,DYNAMIC
1714372200000000000,944.37768,0.0,0.0,0.0,5.0,DYNAMIC
1714374000000000000,887.42294,0.0,0.0,0.0,5.0,DYNAMIC
1714375800000000000,0.0,-834.33822,0.0,0.0,5.0,DYNAMIC
1714377600000000000,0.0,-732.59349,0.0,0.0,5.0,DYNAMIC
1714379400000000000,0.0,-553.39035,0.0,0.0,5.0,DYNAMIC
1714381200000000000,0.0,-336.9272,0.0,0.0,5.0,DYNAMIC
1714383000000000000,0.0,-160.22357,0.0,0.0,5.0,DYNAMIC
1714384800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714386600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714388400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714390200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714392000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714393800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714395600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714397400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714399200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714401000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714402800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714404600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714406400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714408200000000000,0.0,0.0,2000.0,0.0,100.0,DYNAMIC
1714410000000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714411800000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714413600000000000,0.0,327.80416,0.0,119.67008,93.701575,DYNAMIC
1714415400000000000,0.0,1000.0,0.0,847.02517,49.121302500000006,DYNAMIC
1714417200000000000,0.0,1000.0,0.0,896.94442,1.91370115,DYNAMIC
1714419000000000000,0.0,0.0,0.0,-58.639678,5.0,DYNAMIC
1714420800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714422600000000000,0.0,-15.780591,0.0,0.0,5.0,DYNAMIC
1714424400000000000,0.0,-33.484961,0.0,0.0,5.0,DYNAMIC
1714426200000000000,0.0,-80.162475,0.0,-44.779997,7.356842000000001,DYNAMIC
1714428000000000000,0.0,-43.839997,0.0,0.0,7.356842000000001,DYNAMIC
1714429800000000000,0.0,0.0,0.0,44.779997,5.0,DYNAMIC
1714431600000000000,0.0,-46.399998,0.0,0.0,5.0,DYNAMIC
1714433400000000000,0.0,-47.760391,0.0,0.0,5.0,DYNAMIC
1714435200000000000,0.0,-45.540785,0.0,0.0,5.0,DYNAMIC
1714437000000000000,0.0,-42.360785,0.0,0.0,5.0,DYNAMIC
1714438800000000000,38.040786,0.0,0.0,0.0,5.0,DYNAMIC
1714440600000000000,34.420786,0.0,0.0,0.0,5.0,DYNAMIC
1714442400000000000,36.820786,0.0,0.0,0.0,5.0,DYNAMIC
1714444200000000000,51.700787,0.0,0.0,0.0,5.0,DYNAMIC
1714446000000000000,81.660787,0.0,0.0,0.0,5.0,DYNAMIC
1714447800000000000,150.01215,0.0,0.0,0.0,5.0,DYNAMIC
1714449600000000000,227.20351,0.0,0.0,0.0,5.0,DYNAMIC
1714451400000000000,306.52017,0.0,0.0,0.0,5.0,DYNAMIC
1714453200000000000,393.83682,0.0,0.0,0.0,5.0,DYNAMIC
1714455000000000000,471.85988,0.0,0.0,0.0,5.0,DYNAMIC
1714456800000000000,546.16294,0.0,0.0,0.0,5.0,DYNAMIC
1714458600000000000,607.34635,0.0,0.0,0.0,5.0,DYNAMIC
1714460400000000000,639.88977,0.0,0.0,0.0,5.0,DYNAMIC
1714462200000000000,680.21457,0.0,0.0,0.0,5.0,DYNAMIC
1714464000000000000,691.53937,0.0,0.0,0.0,5.0,DYNAMIC
1714465800000000000,639.3414,0.0,0.0,0.0,5.0,DYNAMIC
1714467600000000000,592.48342,0.0,0.0,0.0,5.0,DYNAMIC
1714469400000000000,553.95409,0.0,0.0,0.0,5.0,DYNAMIC
1714471200000000000,501.90475,0.0,0.0,0.0,5.0,DYNAMIC
1714473000000000000,436.47369,0.0,0.0,0.0,5.0,DYNAMIC
1714474800000000000,374.26263,0.0,0.0,0.0,5.0,DYNAMIC
1714476600000000000,337.08166,0.0,0.0,0.0,5.0,DYNAMIC
1714478400000000000,317.50067,0.0,0.0,0.0,5.0,DYNAMIC
1714480200000000000,264.28189,0.0,0.0,0.0,5.0,DYNAMIC
1714482000000000000,225.5431,0.0,0.0,0.0,5.0,DYNAMIC
1714483800000000000,209.43228,0.0,0.0,0.0,5.0,DYNAMIC
1714485600000000000,173.08145,0.0,0.0,0.0,5.0,DYNAMIC
1714487400000000000,153.10717,0.0,0.0,0.0,5.0,DYNAMIC
1714489200000000000,135.67289,0.0,0.0,0.0,5.0,DYNAMIC
1714491000000000000,132.64927,0.0,0.0,0.0,5.0,DYNAMIC
1714492800000000000,131.44564,0.0,0.0,0.0,5.0,DYNAMIC
1714494600000000000,122.07978,0.0,0.0,0.0,5.0,DYNAMIC
1714496400000000000,118.89394,0.0,0.0,0.0,5.0,DYNAMIC
1714498200000000000,134.40745,0.0,0.0,0.0,5.0,DYNAMIC
1714500000000000000,136.42096,0.0,0.0,0.0,5.0,DYNAMIC
1714501800000000000,155.0787,0.0,0.0,0.0,5.0,DYNAMIC
1714503600000000000,178.01644,0.0,0.0,0.0,5.0,DYNAMIC
1714505400000000000,169.72301,0.0,0.0,0.0,5.0,DYNAMIC
1714507200000000000,174.88958,0.0,0.0,0.0,5.0,DYNAMIC
1714509000000000000,187.64099,0.0,0.0,0.0,5.0,DYNAMIC
1714510800000000000,196.19241,0.0,0.0,0.0,5.0,DYNAMIC
1714512600000000000,203.71533,0.0,0.0,0.0,5.0,DYNAMIC
1714514400000000000,207.91826,0.0,0.0,0.0,5.0,DYNAMIC
1714516200000000000,199.49829,0.0,0.0,0.0,5.0,DYNAMIC
1714518000000000000,197.77833,0.0,0.0,0.0,5.0,DYNAMIC
1714519800000000000,189.89847,0.0,0.0,0.0,5.0,DYNAMIC
1714521600000000000,183.65861,0.0,0.0,0.0,5.0,DYNAMIC
1714523400000000000,180.09861,0.0,0.0,0.0,5.0,DYNAMIC
1714525200000000000,0.0,-174.33861,0.0,0.0,5.0,DYNAMIC
1714527000000000000,167.63843,0.0,0.0,0.0,5.0,DYNAMIC
1714528800000000000,174.67825,0.0,0.0,0.0,5.0,DYNAMIC
1714530600000000000,193.67836,0.0,0.0,0.0,5.0,DYNAMIC
1714532400000000000,235.67847,0.0,0.0,0.0,5.0,DYNAMIC
1714534200000000000,305.90628,0.0,0.0,0.0,5.0,DYNAMIC
1714536000000000000,397.0541,0.0,0.0,0.0,5.0,DYNAMIC
1714537800000000000,469.49811,0.0,0.0,0.0,5.0,DYNAMIC
1714539600000000000,546.36212,0.0,0.0,0.0,5.0,DYNAMIC
1714541400000000000,597.86466,0.0,0.0,0.0,5.0,DYNAMIC
1714543200000000000,638.0072,0.0,0.0,0.0,5.0,DYNAMIC
1714545000000000000,640.23913,0.0,0.0,0.0,5.0,DYNAMIC
1714546800000000000,628.97107,0.0,0.0,0.0,5.0,DYNAMIC
1714548600000000000,608.58536,0.0,0.0,0.0,5.0,DYNAMIC
1714550400000000000,580.15966,0.0,0.0,0.0,5.0,DYNAMIC
1714552200000000000,493.4674,0.0,0.0,0.0,5.0,DYNAMIC
1714554000000000000,381.95513,0.0,0.0,0.0,5.0,DYNAMIC
1714555800000000000,290.8531,0.0,0.0,0.0,5.0,DYNAMIC
1714557600000000000,0.0,-193.07107,0.0,0.0,5.0,DYNAMIC
1714559400000000000,0.0,-94.08619,0.0,0.0,5.0,DYNAMIC
1714561200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714563000000000000,0.0,-9.818371,0.0,0.0,5.0,DYNAMIC
1714564800000000000,0.0,-13.275432,0.0,0.0,5.0,DYNAMIC
1714566600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714568400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714570200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714572000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714573800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714575600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714577400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714579200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714581000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714582800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714584600000000000,0.0,-54.778744,0.0,0.0,5.0,DYNAMIC
1714586400000000000,0.0,-130.0556,0.0,0.0,5.0,DYNAMIC
1714588200000000000,0.0,-186.36973,0.0,0.0,5.0,DYNAMIC
1714590000000000000,242.42386,0.0,0.0,0.0,5.0,DYNAMIC
1714591800000000000,256.2242,0.0,0.0,0.0,5.0,DYNAMIC
1714593600000000000,277.32454,0.0,0.0,0.0,5.0,DYNAMIC
1714595400000000000,276.95237,0.0,0.0,0.0,5.0,DYNAMIC
1714597200000000000,275.74019,0.0,0.0,0.0,5.0,DYNAMIC
1714599000000000000,254.82999,0.0,0.0,0.0,5.0,DYNAMIC
1714600800000000000,229.19978,0.0,0.0,0.0,5.0,DYNAMIC
1714602600000000000,0.0,-190.9804,0.0,0.0,5.0,DYNAMIC
1714604400000000000,0.0,-156.06101,0.0,0.0,5.0,DYNAMIC
1714606200000000000,0.0,-127.98066,0.0,0.0,5.0,DYNAMIC
1714608000000000000,0.0,-98.060318,0.0,0.0,5.0,DYNAMIC
1714609800000000000,0.0,-78.520268,0.0,0.0,5.0,DYNAMIC
1714611600000000000,0.0,-62.580218,0.0,0.0,5.0,DYNAMIC
1714613400000000000,38.659774,0.0,0.0,0.0,5.0,DYNAMIC
1714615200000000000,23.55933,0.0,0.0,0.0,5.0,DYNAMIC
1714617000000000000,0.0,0.0,-17.059581,0.0,4.189669899999999,DYNAMIC
1714618800000000000,34.979833,0.0,0.0,0.0,4.189669899999999,DYNAMIC
1714620600000000000,0.0,0.0,-91.102931,0.0,-0.137719315,DYNAMIC
1714622400000000000,151.12604,0.0,0.0,0.0,-0.137719315,DYNAMIC
1714624200000000000,218.66089,0.0,0.0,0.0,-0.137719315,DYNAMIC
1714626000000000000,301.97573,0.0,0.0,0.0,-0.137719315,DYNAMIC
1714627800000000000,1347.409,0.0,0.0,-986.19082,51.76706,DYNAMIC
1714629600000000000,0.0,0.0,0.0,418.42068,29.7449195,DYNAMIC
1714631400000000000,0.0,0.0,0.0,470.15347,5.0,DYNAMIC
1714633200000000000,0.0,-513.68627,0.0,0.0,5.0,DYNAMIC
1714635000000000000,0.0,-527.65518,0.0,0.0,5.0,DYNAMIC
1714636800000000000,0.0,-517.3241,0.0,0.0,5.0,DYNAMIC
1714638600000000000,0.0,-438.02308,0.0,0.0,5.0,DYNAMIC
1714640400000000000,0.0,-334.96205,0.0,0.0,5.0,DYNAMIC
1714642200000000000,0.0,-237.46022,0.0,0.0,5.0,DYNAMIC
1714644000000000000,0.0,-138.3384,0.0,0.0,5.0,DYNAMIC
1714645800000000000,0.0,-53.455566,0.0,0.0,5.0,DYNAMIC
1714647600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714649400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714651200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714653000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714654800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714656600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714658400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714660200000000000,0.0,0.0,1000.0,0.0,52.5,DYNAMIC
1714662000000000000,0.0,0.0,1000.0,0.0,100.0,DYNAMIC
1714663800000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714665600000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714667400000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714669200000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714671000000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714672800000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714674600000000000,0.0,-50.425339,0.0,0.0,100.0,DYNAMIC
1714676400000000000,0.0,-92.07899,0.0,0.0,100.0,DYNAMIC
1714678200000000000,0.0,-99.707399,0.0,0.0,100.0,DYNAMIC
1714680000000000000,0.0,-114.41581,0.0,0.0,100.0,DYNAMIC
1714681800000000000,0.0,-128.29055,0.0,0.0,100.0,DYNAMIC
1714683600000000000,0.0,-143.42529,0.0,0.0,100.0,DYNAMIC
1714685400000000000,0.0,-133.36264,0.0,0.0,100.0,DYNAMIC
1714687200000000000,0.0,-129.1,0.0,0.0,100.0,DYNAMIC
1714689000000000000,0.0,-121.7,0.0,0.0,100.0,DYNAMIC
1714690800000000000,0.0,-111.4,0.0,0.0,100.0,DYNAMIC
1714692600000000000,0.0,-104.42,0.0,0.0,100.0,DYNAMIC
1714694400000000000,0.0,-99.499998,0.0,0.0,100.0,DYNAMIC
1714696200000000000,0.0,1705.28,0.0,1805.0,5.0,DYNAMIC
1714698000000000000,105.38,0.0,0.0,0.0,5.0,DYNAMIC
1714699800000000000,101.16,0.0,0.0,0.0,5.0,DYNAMIC
1714701600000000000,107.44,0.0,0.0,0.0,5.0,DYNAMIC
1714703400000000000,129.86,0.0,0.0,0.0,5.0,DYNAMIC
1714705200000000000,168.91999,0.0,0.0,0.0,5.0,DYNAMIC
1714707000000000000,242.50444,0.0,0.0,0.0,5.0,DYNAMIC
1714708800000000000,322.6689,0.0,0.0,0.0,5.0,DYNAMIC
1714710600000000000,401.28798,0.0,0.0,0.0,5.0,DYNAMIC
1714712400000000000,484.90705,0.0,0.0,0.0,5.0,DYNAMIC
1714714200000000000,555.91342,0.0,0.0,0.0,5.0,DYNAMIC
1714716000000000000,620.99979,0.0,0.0,0.0,5.0,DYNAMIC
1714717800000000000,688.11272,0.0,0.0,0.0,5.0,DYNAMIC
1714719600000000000,740.42564,0.0,0.0,0.0,5.0,DYNAMIC
1714721400000000000,791.89508,0.0,0.0,0.0,5.0,DYNAMIC
1714723200000000000,826.02453,0.0,0.0,0.0,5.0,DYNAMIC
1714725000000000000,819.15693,0.0,0.0,0.0,5.0,DYNAMIC
1714726800000000000,806.40932,0.0,0.0,0.0,5.0,DYNAMIC
1714728600000000000,781.42773,0.0,0.0,0.0,5.0,DYNAMIC
1714730400000000000,745.20614,0.0,0.0,0.0,5.0,DYNAMIC
1714732200000000000,703.84502,0.0,0.0,0.0,5.0,DYNAMIC
1714734000000000000,666.10391,0.0,0.0,0.0,5.0,DYNAMIC
1714735800000000000,589.25149,0.0,0.0,0.0,5.0,DYNAMIC
1714737600000000000,520.51907,0.0,0.0,0.0,5.0,DYNAMIC
1714739400000000000,412.40556,0.0,0.0,0.0,5.0,DYNAMIC
1714741200000000000,296.71205,0.0,0.0,0.0,5.0,DYNAMIC
1714743000000000000,203.38846,0.0,0.0,0.0,5.0,DYNAMIC
1714744800000000000,118.58487,0.0,0.0,0.0,5.0,DYNAMIC
1714746600000000000,83.975218,0.0,0.0,0.0,5.0,DYNAMIC
1714748400000000000,53.64557,0.0,0.0,0.0,5.0,DYNAMIC
1714750200000000000,40.729965,0.0,0.0,0.0,5.0,DYNAMIC
1714752000000000000,26.43436,0.0,0.0,0.0,5.0,DYNAMIC
1714753800000000000,54.184599,0.0,0.0,0.0,5.0,DYNAMIC
1714755600000000000,78.874838,0.0,0.0,0.0,5.0,DYNAMIC
1714757400000000000,132.74174,0.0,0.0,0.0,5.0,DYNAMIC
1714759200000000000,193.70864,0.0,0.0,0.0,5.0,DYNAMIC
1714761000000000000,235.3157,0.0,0.0,0.0,5.0,DYNAMIC
1714762800000000000,276.36275,0.0,0.0,0.0,5.0,DYNAMIC
1714764600000000000,265.73532,0.0,0.0,0.0,5.0,DYNAMIC
1714766400000000000,261.56789,0.0,0.0,0.0,5.0,DYNAMIC
1714768200000000000,256.6987,0.0,0.0,0.0,5.0,DYNAMIC
1714770000000000000,261.08951,0.0,0.0,0.0,5.0,DYNAMIC
1714771800000000000,256.15915,0.0,0.0,0.0,5.0,DYNAMIC
1714773600000000000,254.50878,0.0,0.0,0.0,5.0,DYNAMIC
1714775400000000000,242.84602,0.0,0.0,0.0,5.0,DYNAMIC
1714777200000000000,227.80324,0.0,0.0,0.0,5.0,DYNAMIC
1714779000000000000,227.72334,0.0,0.0,0.0,5.0,DYNAMIC
1714780800000000000,226.66344,0.0,0.0,0.0,5.0,DYNAMIC
1714782600000000000,221.50309,0.0,0.0,0.0,5.0,DYNAMIC
1714784400000000000,0.0,-213.34274,0.0,0.0,5.0,DYNAMIC
1714786200000000000,0.0,-2264.9488,0.0,-2053.4261,113.07506,DYNAMIC
1714788000000000000,0.0,-199.70269,0.0,0.0,113.07506,DYNAMIC
1714789800000000000,0.0,-197.00197,0.0,0.0,113.07506,DYNAMIC
1714791600000000000,0.0,-201.64125,0.0,0.0,113.07506,DYNAMIC
1714793400000000000,0.0,-219.69074,0.0,0.0,113.07506,DYNAMIC
1714795200000000000,0.0,-250.32024,0.0,0.0,113.07506,DYNAMIC
1714797000000000000,0.0,-250.49317,0.0,0.0,113.07506,DYNAMIC
1714798800000000000,0.0,0.0,0.0,248.42611,100.0,DYNAMIC
1714800600000000000,0.0,-227.06569,0.0,0.0,100.0,DYNAMIC
1714802400000000000,0.0,1589.9747,0.0,1805.0,5.0,DYNAMIC
1714804200000000000,0.0,-173.74553,0.0,0.0,5.0,DYNAMIC
1714806000000000000,0.0,-120.04579,0.0,0.0,5.0,DYNAMIC
1714807800000000000,0.0,-43.076407,0.0,0.0,5.0,DYNAMIC
1714809600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714811400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714813200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714815000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714816800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714818600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714820400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714822200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714824000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714825800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714827600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714829400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714831200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714833000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714834800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714836600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714838400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714840200000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714842000000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714843800000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714845600000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714847400000000000,0.0,0.0,0.0,0.0,100.0,DYNAMIC
1714849200000000000,0.0,-68.84232,0.0,0.0,100.0,DYNAMIC
1714851000000000000,0.0,1706.6083,0.0,1805.0,5.0,DYNAMIC
1714852800000000000,0.0,-135.62107,0.0,0.0,5.0,DYNAMIC
1714854600000000000,0.0,-152.32307,0.0,0.0,5.0,DYNAMIC
1714856400000000000,0.0,-168.66507,0.0,0.0,5.0,DYNAMIC
1714858200000000000,0.0,-176.33473,0.0,0.0,5.0,DYNAMIC
1714860000000000000,0.0,-181.12439,0.0,0.0,5.0,DYNAMIC
1714861800000000000,0.0,-178.52219,0.0,0.0,5.0,DYNAMIC
1714863600000000000,0.0,-172.66,0.0,0.0,5.0,DYNAMIC
1714865400000000000,0.0,-163.56,0.0,0.0,5.0,DYNAMIC
1714867200000000000,0.0,-156.78,0.0,0.0,5.0,DYNAMIC
1714869000000000000,0.0,-152.52,0.0,0.0,5.0,DYNAMIC
1714870800000000000,0.0,-148.16,0.0,0.0,5.0,DYNAMIC
1714872600000000000,0.0,-141.86,0.0,0.0,5.0,DYNAMIC
1714874400000000000,0.0,-138.5,0.0,0.0,5.0,DYNAMIC
1714876200000000000,0.0,-144.01877,0.0,0.0,5.0,DYNAMIC
1714878000000000000,0.0,-155.39754,0.0,0.0,5.0,DYNAMIC
1714879800000000000,0.0,-180.06686,0.0,0.0,5.0,DYNAMIC
1714881600000000000,0.0,-205.31619,0.0,0.0,5.0,DYNAMIC
1714883400000000000,0.0,-211.97848,0.0,0.0,5.0,DYNAMIC
1714885200000000000,0.0,-225.06077,0.0,0.0,5.0,DYNAMIC
1714887000000000000,0.0,-211.95103,0.0,0.0,5.0,DYNAMIC
1714888800000000000,0.0,-200.52129,0.0,0.0,5.0,DYNAMIC
1714890600000000000,0.0,-162.80759,0.0,0.0,5.0,DYNAMIC
1714892400000000000,0.0,-112.45389,0.0,0.0,5.0,DYNAMIC
1714894200000000000,0.0,-49.286167,0.0,0.0,5.0,DYNAMIC
1714896000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714897800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714899600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714901400000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714903200000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714905000000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714906800000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
1714908600000000000,0.0,0.0,0.0,0.0,5.0,DYNAMIC
