time,P_import (kW),P_export (kW),P_bat_ch (kW),P_bat_dis (kW),SOC (%),ac_primary_load
2024-05-19 16:00:00,46.30360000000002,0.0,0.0,0.0,5.0,519.2
2024-05-19 16:30:00,0.0,0.0,0.0,0.0,5.0,378.4
2024-05-19 17:00:00,36.823260000000005,0.0,0.0,0.0,5.0,260.05
2024-05-19 17:30:00,76.62326000000002,0.0,0.0,0.0,5.0,299.85
2024-05-19 18:00:00,121.33307000000002,0.0,0.0,0.0,5.0,307.55
2024-05-19 18:30:00,41.53307000000001,0.0,0.0,0.0,5.0,227.75
2024-05-19 19:00:00,117.33641,0.0,0.0,0.0,5.0,194.87
2024-05-19 19:30:00,123.73641,0.0,0.0,0.0,5.0,201.27
2024-05-19 20:00:00,114.99680000000001,0.0,0.0,0.0,5.0,309.73
2024-05-19 20:30:00,123.59679999999997,0.0,0.0,0.0,5.0,318.33
2024-05-19 21:00:00,127.20234,0.0,0.0,0.0,5.0,221.3
2024-05-19 21:30:00,117.00233999999999,0.0,0.0,0.0,5.0,211.1
2024-05-19 22:00:00,143.9964,0.0,0.0,0.0,5.0,224.48
2024-05-19 22:30:00,152.3964,0.0,0.0,0.0,5.0,232.88
2024-05-19 23:00:00,164.5993,0.0,0.0,0.0,5.0,325.0
2024-05-19 23:30:00,156.5993,0.0,0.0,0.0,5.0,317.0
2024-05-20 00:00:00,118.8049,0.0,0.0,0.0,5.0,164.77
2024-05-20 00:30:00,126.60489999999999,0.0,0.0,0.0,5.0,172.57
2024-05-20 01:00:00,118.99969000000002,0.0,0.0,0.0,5.0,167.99
2024-05-20 01:30:00,92.59969000000001,0.0,0.0,0.0,5.0,141.59
2024-05-20 02:00:00,85.39999,0.0,0.0,0.0,5.0,85.39999
2024-05-20 02:30:00,171.6,0.0,0.0,0.0,5.0,171.6
2024-05-20 03:00:00,192.0,0.0,0.0,0.0,5.0,192.0
2024-05-20 03:30:00,235.2,0.0,0.0,0.0,5.0,235.2
2024-05-20 04:00:00,333.88043,0.0,0.0,0.0,5.0,361.0
2024-05-20 04:30:00,544.68033,0.0,0.0,0.0,5.0,571.7999
2024-05-20 05:00:00,744.1289200000001,0.0,0.0,0.0,5.0,814.2
2024-05-20 05:30:00,850.52882,0.0,0.0,1.1368683772161603e-13,5.0,920.5999
2024-05-20 06:00:00,737.5772000000001,0.0,0.0,0.0,5.0,929.9999
2024-05-20 06:30:00,808.7773000000001,0.0,0.0,0.0,5.0,1001.2
2024-05-20 07:00:00,793.164,0.0,0.0,0.0,5.0,1019.0
2024-05-20 07:30:00,832.364,0.0,0.0,0.0,5.0,1058.2
2024-05-20 08:00:00,564.6658,0.0,0.0,0.0,5.0,951.7999
2024-05-20 08:30:00,581.8658,0.0,0.0,0.0,5.0,968.9999
2024-05-20 09:00:00,647.6732999999999,0.0,0.0,0.0,5.0,1131.0
2024-05-20 09:30:00,645.0733,0.0,0.0,0.0,5.0,1128.4
2024-05-20 10:00:00,656.2675000000002,0.0,0.0,0.0,5.0,1120.4
2024-05-20 10:30:00,515.0675000000001,0.0,0.0,0.0,5.0,979.2
2024-05-20 11:00:00,608.3927000000001,0.0,0.0,0.0,5.0,1029.2
2024-05-20 11:30:00,640.3927000000001,0.0,0.0,0.0,5.0,1061.2
2024-05-20 12:00:00,396.48300000000006,0.0,0.0,0.0,5.0,786.5999
2024-05-20 12:30:00,418.683,0.0,0.0,0.0,5.0,808.7999
2024-05-20 13:00:00,486.4157000000001,0.0,0.0,0.0,5.0,886.5999
2024-05-20 13:30:00,425.01580000000007,0.0,0.0,0.0,5.0,825.2
2024-05-20 14:00:00,203.8428,0.0,0.0,0.0,5.0,725.5999
2024-05-20 14:30:00,0.0,0.0,0.0,100.0,5.0,690.9999
2024-05-20 15:00:00,0.0,0.0,0.0,100.0,5.0,731.7999
2024-05-20 15:30:00,0.0,0.0,0.0,100.0,5.0,735.9999
2024-05-20 16:00:00,0.0,0.0,0.0,100.0,5.0,625.2
2024-05-20 16:30:00,0.0,0.0,0.0,100.0,5.0,551.4
2024-05-20 17:00:00,0.0,0.0,0.0,100.0,5.0,388.6
2024-05-20 17:30:00,181.3632,0.0,0.0,0.0,5.0,384.8
2024-05-20 18:00:00,235.01280000000003,0.0,0.0,0.0,5.0,332.6
2024-05-20 18:30:00,267.8128,0.0,0.0,0.0,5.0,365.4
2024-05-20 19:00:00,321.99388,0.0,0.0,0.0,5.0,350.8
2024-05-20 19:30:00,350.19388,0.0,0.0,0.0,5.0,379.0
2024-05-20 20:00:00,328.6,0.0,0.0,0.0,5.0,328.6
2024-05-20 20:30:00,279.8,0.0,0.0,0.0,5.0,279.8
2024-05-20 21:00:00,248.4,0.0,0.0,0.0,5.0,248.4
2024-05-20 21:30:00,282.4,0.0,0.0,0.0,5.0,282.4
2024-05-20 22:00:00,276.8,0.0,0.0,0.0,5.0,276.8
2024-05-20 22:30:00,243.4,0.0,0.0,0.0,5.0,243.4
2024-05-20 23:00:00,216.4,0.0,0.0,0.0,5.0,216.4
2024-05-20 23:30:00,251.2,0.0,0.0,0.0,5.0,251.2
2024-05-21 00:00:00,236.6,0.0,0.0,0.0,5.0,236.6
2024-05-21 00:30:00,206.2,0.0,0.0,0.0,5.0,206.2
2024-05-21 01:00:00,246.2,0.0,0.0,0.0,5.0,246.2
2024-05-21 01:30:00,218.2,0.0,0.0,0.0,5.0,218.2
2024-05-21 02:00:00,212.004997,0.0,0.0,0.0,5.0,214.33
2024-05-21 02:30:00,200.40499699999998,0.0,0.0,0.0,5.0,202.73
2024-05-21 03:00:00,188.599773,0.0,0.0,0.0,5.0,197.51
2024-05-21 03:30:00,242.599773,0.0,0.0,0.0,5.0,251.51
2024-05-21 04:00:00,292.152612,0.0,0.0,0.0,5.0,312.64
2024-05-21 04:30:00,553.952512,0.0,0.0,0.0,5.0,574.4399
2024-05-21 05:00:00,825.5501439999999,0.0,0.0,0.0,5.0,1037.55
2024-05-21 05:30:00,1020.750144,0.0,0.0,0.0,5.0,1232.75
2024-05-21 06:00:00,1024.61113,0.0,0.0,0.0,5.0,1248.23
2024-05-21 06:30:00,1002.81113,0.0,0.0,0.0,5.0,1226.43
2024-05-21 07:00:00,911.2048999999998,0.0,0.0,0.0,5.0,1335.37
2024-05-21 07:30:00,851.4048999999999,0.0,0.0,0.0,5.0,1275.57
2024-05-21 08:00:00,841.3077000000001,0.0,0.0,0.0,5.0,1207.45
2024-05-21 08:30:00,807.1077,0.0,0.0,0.0,5.0,1173.25
2024-05-21 09:00:00,808.8672,0.0,0.0,0.0,5.0,1294.7
2024-05-21 09:30:00,900.0672000000001,0.0,0.0,0.0,5.0,1385.9
2024-05-21 10:00:00,870.0705,0.0,0.0,0.0,5.0,1408.98
2024-05-21 10:30:00,805.2705000000001,0.0,0.0,0.0,5.0,1344.18
2024-05-21 11:00:00,827.8381,0.0,0.0,0.0,5.0,1195.2
2024-05-21 11:30:00,795.4381,0.0,0.0,0.0,5.0,1162.8
2024-05-21 12:00:00,587.0564400000001,0.0,0.0,0.0,5.0,1013.15
2024-05-21 12:30:00,601.65644,0.0,0.0,0.0,5.0,1027.75
2024-05-21 13:00:00,0.0,0.0,0.0,100.0,5.0,1162.5
2024-05-21 13:30:00,0.0,0.0,0.0,100.0,5.0,1088.1
2024-05-21 14:00:00,0.0,0.0,0.0,100.0,5.0,941.1699
2024-05-21 14:30:00,0.0,0.0,0.0,100.0,5.0,887.77
2024-05-21 15:00:00,0.0,0.0,0.0,100.0,5.0,875.7399
2024-05-21 15:30:00,0.0,0.0,0.0,100.0,5.0,854.9399
2024-05-21 16:00:00,0.0,0.0,0.0,100.0,5.0,813.03
2024-05-21 16:30:00,0.0,0.0,0.0,100.0,5.0,729.2299
2024-05-21 17:00:00,0.0,0.0,0.0,100.0,5.0,635.5599
2024-05-21 17:30:00,0.0,0.0,0.0,100.0,5.0,585.5599
2024-05-21 18:00:00,400.28787,0.0,0.0,0.0,5.0,552.3699
2024-05-21 18:30:00,413.28787,0.0,0.0,0.0,5.0,565.3699
2024-05-21 19:00:00,384.98964,0.0,0.0,0.0,5.0,541.64
2024-05-21 19:30:00,368.58954000000006,0.0,0.0,0.0,5.0,525.2399
2024-05-21 20:00:00,316.60324199999997,0.0,0.0,0.0,5.0,322.58
2024-05-21 20:30:00,327.403242,0.0,0.0,0.0,5.0,333.38
2024-05-21 21:00:00,300.196121,0.0,0.0,0.0,5.0,301.2
2024-05-21 21:30:00,391.996121,0.0,0.0,0.0,5.0,393.0
2024-05-21 22:00:00,326.8,0.0,0.0,0.0,5.0,326.8
2024-05-21 22:30:00,298.2,0.0,0.0,0.0,5.0,298.2
2024-05-21 23:00:00,203.4,0.0,0.0,0.0,5.0,203.4
2024-05-21 23:30:00,213.8,0.0,0.0,0.0,5.0,213.8
2024-05-22 00:00:00,146.6,0.0,0.0,0.0,5.0,146.6
2024-05-22 00:30:00,197.0,0.0,0.0,0.0,5.0,197.0
2024-05-22 01:00:00,206.2,0.0,0.0,0.0,5.0,206.2
2024-05-22 01:30:00,184.8,0.0,0.0,0.0,5.0,184.8
2024-05-22 02:00:00,175.0,0.0,0.0,0.0,5.0,175.0
2024-05-22 02:30:00,240.2,0.0,0.0,0.0,5.0,240.2
2024-05-22 03:00:00,253.59503,0.0,0.0,0.0,5.0,260.18
2024-05-22 03:30:00,399.79503,0.0,0.0,0.0,5.0,406.38
2024-05-22 04:00:00,507.22822,0.0,0.0,0.0,5.0,528.9999
2024-05-22 04:30:00,653.2282200000001,0.0,0.0,0.0,5.0,674.9999
2024-05-22 05:00:00,719.6514500000001,0.0,0.0,0.0,5.0,846.34
2024-05-22 05:30:00,743.25135,0.0,0.0,0.0,5.0,869.9399
2024-05-22 06:00:00,775.1608000000001,0.0,0.0,0.0,5.0,916.2
2024-05-22 06:30:00,906.1608000000001,0.0,0.0,0.0,5.0,1047.2
2024-05-22 07:00:00,685.9932,0.0,0.0,0.0,5.0,932.7999
2024-05-22 07:30:00,612.7932000000001,0.0,0.0,0.0,5.0,859.5999
2024-05-22 08:00:00,314.2941599999999,0.0,0.0,0.0,5.0,910.1899
2024-05-22 08:30:00,238.89415999999994,0.0,0.0,0.0,5.0,834.7899
2024-05-22 09:00:00,675.8528,0.0,0.0,0.0,5.0,1183.96
2024-05-22 09:30:00,716.4527999999999,0.0,0.0,0.0,5.0,1224.56
2024-05-22 10:00:00,692.5233,0.0,0.0,0.0,5.0,1165.33
2024-05-22 10:30:00,703.1233000000001,0.0,0.0,0.0,5.0,1175.93
2024-05-22 11:00:00,820.9446999999999,0.0,0.0,0.0,5.0,1208.1
2024-05-22 11:30:00,717.1447,0.0,0.0,0.0,5.0,1104.3
2024-05-22 12:00:00,90.00461999999993,0.0,0.0,0.0,5.0,867.02
2024-05-22 12:30:00,160.20452,0.0,0.0,0.0,5.0,937.2199
2024-05-22 13:00:00,328.33810000000005,0.0,0.0,0.0,5.0,1269.71
2024-05-22 13:30:00,181.73809999999992,0.0,0.0,0.0,5.0,1123.11
2024-05-22 14:00:00,158.0716,0.0,0.0,0.0,5.0,840.5399
2024-05-22 14:30:00,171.6717,0.0,0.0,0.0,5.0,854.14
2024-05-22 15:00:00,0.0,0.0,0.0,0.0,5.0,649.77
2024-05-22 15:30:00,0.0,0.0,0.0,0.0,5.0,645.9699
2024-05-22 16:00:00,188.91769999999997,0.0,0.0,0.0,5.0,901.8199
2024-05-22 16:30:00,0.0,0.0,0.0,0.0,5.0,626.02
2024-05-22 17:00:00,0.0,0.0,0.0,0.0,5.0,392.42
2024-05-22 17:30:00,0.0,0.0,0.0,0.0,5.0,315.62
2024-05-22 18:00:00,0.0,0.0,0.0,0.0,5.0,312.39
2024-05-22 18:30:00,0.0,0.0,0.0,0.0,5.0,325.19
2024-05-22 19:00:00,11.072580000000016,0.0,0.0,0.0,5.0,241.44
2024-05-22 19:30:00,52.272580000000005,0.0,0.0,0.0,5.0,282.64
2024-05-22 20:00:00,41.20269999999999,0.0,0.0,0.0,5.0,175.59
2024-05-22 20:30:00,43.80269999999999,0.0,0.0,0.0,5.0,178.19
2024-05-22 21:00:00,82.8,0.0,0.0,0.0,5.0,82.8
2024-05-22 21:30:00,38.0,0.0,0.0,0.0,5.0,38.0
2024-05-22 22:00:00,27.000479999999996,0.0,0.0,0.0,5.0,68.05999
2024-05-22 22:30:00,14.200479999999999,0.0,0.0,0.0,5.0,55.25999
2024-05-22 23:00:00,5.3989975,0.0,0.0,0.0,5.0,6.0
2024-05-22 23:30:00,6.7989975000000005,0.0,0.0,0.0,5.0,7.4
2024-05-23 00:00:00,3.0,0.0,0.0,0.0,5.0,3.0
2024-05-23 00:30:00,5.4,0.0,0.0,0.0,5.0,5.4
2024-05-23 01:00:00,8.599500000000006,0.0,0.0,0.0,5.0,173.55
2024-05-23 01:30:00,1.7994999999999948,0.0,0.0,0.0,5.0,166.75
2024-05-23 02:00:00,17.198000000000008,0.0,0.0,0.0,5.0,186.88
2024-05-23 02:30:00,36.19800000000001,0.0,0.0,0.0,5.0,205.88
2024-05-23 03:00:00,18.795799999999986,0.0,0.0,0.0,5.0,197.39
2024-05-23 03:30:00,54.5958,0.0,0.0,0.0,5.0,233.19
2024-05-23 04:00:00,72.04534000000007,0.0,0.0,0.0,5.0,347.47
2024-05-23 04:30:00,236.04534000000007,0.0,0.0,0.0,5.0,511.47
2024-05-23 05:00:00,453.5675,0.0,0.0,0.0,5.0,957.7999
2024-05-23 05:30:00,615.5676,0.0,0.0,0.0,5.0,1119.8
2024-05-23 06:00:00,490.52829999999994,0.0,0.0,0.0,5.0,1049.54
2024-05-23 06:30:00,558.7283,0.0,0.0,0.0,5.0,1117.74
2024-05-23 07:00:00,301.00389999999993,0.0,0.0,0.0,5.0,1219.25
2024-05-23 07:30:00,310.2039,0.0,0.0,0.0,5.0,1228.45
2024-05-23 08:00:00,52.02650000000017,0.0,0.0,0.0,5.0,1178.43
2024-05-23 08:30:00,0.0,0.0,0.0,0.0,5.0,1111.03
2024-05-23 09:00:00,0.0,0.0,0.0,0.0,5.0,1004.63
2024-05-23 09:30:00,0.0,0.0,0.0,0.0,5.0,1029.03
2024-05-23 10:00:00,0.0,0.0,0.0,0.0,5.0,1016.71
2024-05-23 10:30:00,0.0,0.0,0.0,0.0,5.0,896.71
2024-05-23 11:00:00,0.0,0.0,0.0,0.0,5.0,1068.69
2024-05-23 11:30:00,0.0,0.0,0.0,0.0,5.0,1018.29
2024-05-23 12:00:00,0.0,0.0,0.0,0.0,5.0,1117.73
2024-05-23 12:30:00,0.0,0.0,0.0,0.0,5.0,1259.73
2024-05-23 13:00:00,184.77009999999996,0.0,0.0,0.0,5.0,1797.19
2024-05-23 13:30:00,0.0,0.0,0.0,90.77009999999996,5.0,1703.19
2024-05-23 14:00:00,0.0,0.0,0.0,100.0,5.0,1564.58
2024-05-23 14:30:00,0.0,0.0,0.0,57.11120000000005,5.0,1467.78
2024-05-23 15:00:00,0.0,112.13660000000004,0.0,0.0,5.0,1064.95
2024-05-23 15:30:00,0.0,445.33670000000006,0.0,0.0,5.0,731.7499
2024-05-23 16:00:00,0.0,190.09609999999998,0.0,0.0,5.0,685.2399
2024-05-23 16:30:00,0.0,346.2961,0.0,0.0,5.0,529.0399
2024-05-23 17:00:00,0.0,175.71029999999996,0.0,0.0,5.0,521.39
2024-05-23 17:30:00,0.0,92.11039999999991,0.0,0.0,5.0,604.9899
2024-05-23 18:00:00,106.9969900000001,0.0,0.0,0.0,5.0,691.5999
2024-05-23 18:30:00,104.79709000000003,0.0,0.0,0.0,5.0,689.4
2024-05-23 19:00:00,112.22869000000003,0.0,0.0,0.0,5.0,636.2
2024-05-23 19:30:00,113.42868999999996,0.0,0.0,0.0,5.0,637.4
2024-05-23 20:00:00,104.20000000000005,0.0,0.0,0.0,5.0,604.2
2024-05-23 20:30:00,175.59990000000005,0.0,0.0,0.0,5.0,675.5999
2024-05-23 21:00:00,127.99759999999998,0.0,0.0,0.0,5.0,516.4199
2024-05-23 21:30:00,63.397699999999986,0.0,0.0,0.0,5.0,451.82
2024-05-23 22:00:00,97.7988,0.0,0.0,0.0,5.0,271.14
2024-05-23 22:30:00,119.19880000000003,0.0,0.0,0.0,5.0,292.54
2024-05-23 23:00:00,221.00056,0.0,0.0,0.0,5.0,251.69
2024-05-23 23:30:00,138.60056,0.0,0.0,0.0,5.0,169.29
2024-05-24 00:00:00,148.80139000000003,0.0,0.0,0.0,5.0,227.18
2024-05-24 00:30:00,142.80139000000003,0.0,0.0,0.0,5.0,221.18
2024-05-24 01:00:00,192.2,0.0,0.0,0.0,5.0,192.2
2024-05-24 01:30:00,199.2,0.0,0.0,0.0,5.0,199.2
2024-05-24 02:00:00,189.4,0.0,0.0,0.0,5.0,189.4
2024-05-24 02:30:00,173.4,0.0,0.0,0.0,5.0,173.4
2024-05-24 03:00:00,0.0,0.0,0.0,100.0,5.0,180.4
2024-05-24 03:30:00,0.0,0.0,0.0,100.0,5.0,315.2
2024-05-24 04:00:00,0.0,0.0,0.0,100.0,5.0,443.2
2024-05-24 04:30:00,0.0,0.0,0.0,100.0,5.0,636.2
2024-05-24 05:00:00,0.0,0.0,0.0,100.0,5.0,905.9999
2024-05-24 05:30:00,0.0,0.0,0.0,100.0,5.0,1043.2
2024-05-24 06:00:00,0.0,0.0,0.0,100.0,5.0,1087.4
2024-05-24 06:30:00,0.0,0.0,0.0,100.0,5.0,1099.2
2024-05-24 07:00:00,0.0,0.0,0.0,100.0,5.0,1111.0
2024-05-24 07:30:00,617.3330000000001,0.0,0.0,0.0,5.0,1075.0
2024-05-24 08:00:00,633.1324000000001,0.0,0.0,0.0,5.0,1042.4
2024-05-24 08:30:00,589.9324,0.0,0.0,0.0,5.0,999.2
2024-05-24 09:00:00,458.5928,0.0,0.0,0.0,5.0,1118.2
2024-05-24 09:30:00,575.1927999999999,0.0,0.0,0.0,5.0,1234.8
2024-05-24 10:00:00,499.20730000000003,0.0,0.0,0.0,5.0,1214.0
2024-05-24 10:30:00,389.6073000000001,0.0,0.0,0.0,5.0,1104.4
2024-05-24 11:00:00,567.4659300000001,0.0,0.0,0.0,5.0,1187.67
2024-05-24 11:30:00,497.26593,0.0,0.0,0.0,5.0,1117.47
2024-05-24 12:00:00,275.29994,0.0,0.0,0.0,5.0,893.08
2024-05-24 12:30:00,0.0,0.0,0.0,100.0,5.0,936.8799
2024-05-24 13:00:00,0.0,0.0,0.0,100.0,5.0,1164.73
2024-05-24 13:30:00,0.0,0.0,0.0,100.0,5.0,1088.13
2024-05-24 14:00:00,0.0,0.0,0.0,57.675160000000005,5.0,862.2199
2024-05-24 14:30:00,0.0,18.324839999999995,0.0,0.0,5.0,786.2199
2024-05-24 15:00:00,0.0,0.0,0.0,100.0,5.0,845.7299
2024-05-24 15:30:00,0.0,0.0,0.0,100.0,5.0,810.53
2024-05-24 16:00:00,0.0,0.0,0.0,100.0,5.0,843.95
2024-05-24 16:30:00,0.0,0.0,0.0,100.0,5.0,790.7499
2024-05-24 17:00:00,0.0,0.0,0.0,100.0,5.0,544.14
2024-05-24 17:30:00,0.0,0.0,0.0,100.0,5.0,509.94
2024-05-24 18:00:00,0.0,0.0,0.0,100.0,5.0,464.76
2024-05-24 18:30:00,297.5174,0.0,0.0,0.0,5.0,460.36
2024-05-24 19:00:00,309.22366,0.0,0.0,0.0,5.0,444.61
2024-05-24 19:30:00,356.62366,0.0,0.0,0.0,5.0,492.01
2024-05-24 20:00:00,360.80346,0.0,0.0,0.0,5.0,387.34
2024-05-24 20:30:00,354.00346,0.0,0.0,0.0,5.0,380.54
2024-05-24 21:00:00,320.8,0.0,0.0,0.0,5.0,320.8
2024-05-24 21:30:00,331.0,0.0,0.0,0.0,5.0,331.0
2024-05-24 22:00:00,314.6,0.0,0.0,0.0,5.0,314.6
2024-05-24 22:30:00,315.6,0.0,0.0,0.0,5.0,315.6
2024-05-24 23:00:00,299.6,0.0,0.0,0.0,5.0,299.6
2024-05-24 23:30:00,257.2,0.0,0.0,0.0,5.0,257.2
2024-05-25 00:00:00,208.8,0.0,0.0,0.0,5.0,208.8
2024-05-25 00:30:00,200.2,0.0,0.0,0.0,5.0,200.2
2024-05-25 01:00:00,174.0,0.0,0.0,0.0,5.0,174.0
2024-05-25 01:30:00,178.6,0.0,0.0,0.0,5.0,178.6
2024-05-25 02:00:00,142.6,0.0,0.0,0.0,5.0,142.6
2024-05-25 02:30:00,165.0,0.0,0.0,0.0,5.0,165.0
2024-05-25 03:00:00,171.0,0.0,0.0,0.0,5.0,171.0
2024-05-25 03:30:00,226.6,0.0,0.0,0.0,5.0,226.6
2024-05-25 04:00:00,303.192115,0.0,0.0,0.0,5.0,334.8
2024-05-25 04:30:00,298.592115,0.0,0.0,0.0,5.0,330.2
2024-05-25 05:00:00,375.49204000000003,0.0,0.0,0.0,5.0,617.7499
2024-05-25 05:30:00,414.09204000000005,0.0,0.0,0.0,5.0,656.3499
2024-05-25 06:00:00,450.40695,0.0,0.0,0.0,5.0,629.1699
2024-05-25 06:30:00,478.20695000000006,0.0,0.0,0.0,5.0,656.9699
2024-05-25 07:00:00,383.00380000000007,0.0,0.0,0.0,5.0,815.4699
2024-05-25 07:30:00,424.00380000000007,0.0,0.0,0.0,5.0,856.4699
2024-05-25 08:00:00,195.36335999999994,0.0,0.0,0.0,5.0,553.5699
2024-05-25 08:30:00,138.56345999999996,0.0,0.0,0.0,5.0,496.77
2024-05-25 09:00:00,360.0009,0.0,0.0,0.0,5.0,655.1799
2024-05-25 09:30:00,409.601,0.0,0.0,0.0,5.0,704.78
2024-05-25 10:00:00,263.10876,0.0,0.0,0.0,5.0,675.4199
2024-05-25 10:30:00,246.70886000000002,0.0,0.0,0.0,5.0,659.02
2024-05-25 11:00:00,118.1046,0.0,0.0,0.0,5.0,627.5499
2024-05-25 11:30:00,36.30460000000005,0.0,0.0,0.0,5.0,545.7499
2024-05-25 12:00:00,63.573950000000025,0.0,0.0,0.0,5.0,446.49
2024-05-25 12:30:00,46.97395,0.0,0.0,0.0,5.0,429.89
2024-05-25 13:00:00,220.63979999999998,0.0,0.0,0.0,5.0,722.9199
2024-05-25 13:30:00,224.63979999999998,0.0,0.0,0.0,5.0,726.9199
2024-05-25 14:00:00,311.9596,0.0,0.0,0.0,5.0,644.3599
2024-05-25 14:30:00,261.9596,0.0,0.0,0.0,5.0,594.3599
2024-05-25 15:00:00,217.83071,0.0,0.0,0.0,5.0,498.78
2024-05-25 15:30:00,161.03071000000006,0.0,0.0,0.0,5.0,441.98
2024-05-25 16:00:00,305.59833100000003,0.0,0.0,0.0,5.0,450.35
2024-05-25 16:30:00,223.59833100000003,0.0,0.0,0.0,5.0,368.35
2024-05-25 17:00:00,0.0,0.0,0.0,52.427599999999984,5.0,211.6
2024-05-25 17:30:00,45.02759999999998,0.0,0.0,0.0,5.0,204.2
2024-05-25 18:00:00,215.31257,0.0,0.0,0.0,5.0,250.2
2024-05-25 18:30:00,231.51256999999998,0.0,0.0,0.0,5.0,266.4
2024-05-25 19:00:00,236.62771,0.0,0.0,0.0,5.0,288.05
2024-05-25 19:30:00,230.82771,0.0,0.0,0.0,5.0,282.25
2024-05-25 20:00:00,243.40407,0.0,0.0,0.0,5.0,322.87
2024-05-25 20:30:00,252.20407,0.0,0.0,0.0,5.0,331.67
2024-05-25 21:00:00,200.5998,0.0,0.0,0.0,5.0,255.98
2024-05-25 21:30:00,232.19979999999998,0.0,0.0,0.0,5.0,287.58
2024-05-25 22:00:00,248.19564,0.0,0.0,0.0,5.0,320.25
2024-05-25 22:30:00,253.59563999999997,0.0,0.0,0.0,5.0,325.65
2024-05-25 23:00:00,213.00079,0.0,0.0,0.0,5.0,275.56
2024-05-25 23:30:00,238.80079,0.0,0.0,0.0,5.0,301.36
2024-05-26 00:00:00,189.401311,0.0,0.0,0.0,5.0,196.29
2024-05-26 00:30:00,189.601311,0.0,0.0,0.0,5.0,196.49
2024-05-26 01:00:00,155.19705,0.0,0.0,0.0,5.0,170.28
2024-05-26 01:30:00,184.99705,0.0,0.0,0.0,5.0,200.08
2024-05-26 02:00:00,159.2,0.0,0.0,0.0,5.0,159.2
2024-05-26 02:30:00,209.2,0.0,0.0,0.0,5.0,209.2
2024-05-26 03:00:00,193.6,0.0,0.0,0.0,5.0,193.6
2024-05-26 03:30:00,244.4,0.0,0.0,0.0,5.0,244.4
2024-05-26 04:00:00,208.00188000000003,0.0,0.0,0.0,5.0,243.8
2024-05-26 04:30:00,267.60188,0.0,0.0,0.0,5.0,303.4
2024-05-26 05:00:00,326.51567,0.0,0.0,0.0,5.0,374.6
2024-05-26 05:30:00,411.51567,0.0,0.0,0.0,5.0,459.6
2024-05-26 06:00:00,274.86019999999996,0.0,0.0,0.0,5.0,475.4
2024-05-26 06:30:00,286.6602,0.0,0.0,0.0,5.0,487.2
2024-05-26 07:00:00,148.4577,0.0,0.0,0.0,5.0,510.4
2024-05-26 07:30:00,169.65760000000006,0.0,0.0,0.0,5.0,531.5999
2024-05-26 08:00:00,0.0,0.0,0.0,0.0,5.0,356.0
2024-05-26 08:30:00,0.0,0.0,0.0,0.0,5.0,318.6
2024-05-26 09:00:00,0.0,0.0,0.0,0.0,5.0,427.55
2024-05-26 09:30:00,0.0,0.0,0.0,0.0,5.0,475.95
2024-05-26 10:00:00,0.0,0.0,0.0,0.0,5.0,481.91
2024-05-26 10:30:00,0.0,0.0,0.0,0.0,5.0,613.9099
2024-05-26 11:00:00,0.0,0.0,0.0,0.0,5.0,464.01
2024-05-26 11:30:00,0.0,0.0,0.0,0.0,5.0,569.0099
2024-05-26 12:00:00,0.0,0.0,0.0,0.0,5.0,681.27
2024-05-26 12:30:00,0.0,0.0,0.0,0.0,5.0,723.27
2024-05-26 13:00:00,0.0,0.0,0.0,0.0,5.0,393.78
2024-05-26 13:30:00,0.0,0.0,0.0,0.0,5.0,468.78
2024-05-26 14:00:00,0.0,0.0,0.0,0.0,5.0,487.4
2024-05-26 14:30:00,0.0,0.0,0.0,0.0,5.0,493.4
2024-05-26 15:00:00,0.0,0.0,0.0,0.0,5.0,391.08
2024-05-26 15:30:00,0.0,0.0,0.0,0.0,5.0,473.48
2024-05-26 16:00:00,0.0,0.0,0.0,0.0,5.0,379.42
2024-05-26 16:30:00,0.0,0.0,0.0,0.0,5.0,316.82
2024-05-26 17:00:00,0.0,0.0,0.0,0.0,5.0,377.97
2024-05-26 17:30:00,0.0,0.0,0.0,0.0,5.0,401.17
2024-05-26 18:00:00,140.76825000000002,0.0,0.0,0.0,5.0,417.6
2024-05-26 18:30:00,125.76825000000002,0.0,0.0,0.0,5.0,402.6
2024-05-26 19:00:00,151.91826000000003,0.0,0.0,0.0,5.0,421.3
2024-05-26 19:30:00,163.71826000000004,0.0,0.0,0.0,5.0,433.1
2024-05-26 20:00:00,181.79940000000002,0.0,0.0,0.0,5.0,392.48
2024-05-26 20:30:00,185.79940000000002,0.0,0.0,0.0,5.0,396.48
2024-05-26 21:00:00,92.0027,0.0,0.0,0.0,5.0,245.07
2024-05-26 21:30:00,133.80270000000002,0.0,0.0,0.0,5.0,286.87
2024-05-26 22:00:00,166.00329999999997,0.0,0.0,0.0,5.0,296.96
2024-05-26 22:30:00,164.2033,0.0,0.0,0.0,5.0,295.16
2024-05-26 23:00:00,80.80019000000001,0.0,0.0,0.0,5.0,142.61
2024-05-26 23:30:00,36.00018,0.0,0.0,0.0,5.0,97.80999
2024-05-27 00:00:00,10.398399999999981,0.0,0.0,0.0,5.0,138.14
2024-05-27 00:30:00,24.39839999999998,0.0,0.0,0.0,5.0,152.14
2024-05-27 01:00:00,66.8028,0.0,0.0,0.0,5.0,157.43
2024-05-27 01:30:00,93.60279999999999,0.0,0.0,0.0,5.0,184.23
