time,p_import_(kw)_fixed,p_export_(kw)_fixed,p_bat_ch_(kw)_fixed,p_bat_dis_(kw)_fixed,soc_(%)_fixed,p_import_(kw)_dynamic,p_export_(kw)_dynamic,p_bat_ch_(kw)_dynamic,p_bat_dis_(kw)_dynamic,soc_(%)_dynamic,p_import_(kw)_homer,p_export_(kw)_homer,p_bat_ch_(kw)_homer,p_bat_dis_(kw)_homer,soc_(%)_homer,import_diff_fixed_vs_dynamic,import_diff_fixed_vs_homer,export_diff_fixed_vs_dynamic,export_diff_fixed_vs_homer,soc_diff_fixed_vs_dynamic,soc_diff_fixed_vs_homer
2024-01-13 13:00:00,0.0,1000.0,0.0,900.5991,98.0,0.0,1000.0,0.0,900.5991,98.0,0.0,0.0,95.3763,0.0,57.34544,0.0,0.0,0.0,1000.0,0.0,40.65456
2024-01-13 13:30:00,0.0,1000.0,0.0,998.5991,98.0,0.0,1000.0,0.0,998.5991,98.0,4.531211,0.0,0.0,0.0,57.34544,0.0,-4.531211,0.0,1000.0,0.0,40.65456
2024-01-13 14:00:00,0.0,781.5101,0.0,1000.0,98.0,0.0,781.5101,0.0,1000.0,98.0,220.6962,0.0,0.0,0.0,57.34544,0.0,-220.6962,0.0,781.5101,0.0,40.65456
2024-01-13 14:30:00,0.0,757.31,0.0,1000.0,98.0,0.0,757.31,0.0,1000.0,98.0,244.8962,0.0,0.0,0.0,57.34544,0.0,-244.8962,0.0,757.31,0.0,40.65456
2024-01-13 15:00:00,0.0,674.75947,0.0,1000.0,98.0,0.0,674.75947,0.0,1000.0,98.0,325.7678,0.0,0.0,0.0,57.34544,0.0,-325.7678,0.0,674.75947,0.0,40.65456
2024-01-13 15:30:00,0.0,646.3595700000001,0.0,1000.0,98.0,0.0,646.3595700000001,0.0,1000.0,98.0,354.1677,0.0,0.0,0.0,57.34544,0.0,-354.1677,0.0,646.3595700000001,0.0,40.65456
2024-01-13 16:00:00,0.0,630.1978,0.0,1000.0,98.0,0.0,630.1978,0.0,1000.0,98.0,369.8022,0.0,0.0,0.0,57.34544,0.0,-369.8022,0.0,630.1978,0.0,40.65456
2024-01-13 16:30:00,0.0,710.3978,0.0,1000.0,98.0,0.0,710.3978,0.0,1000.0,98.0,289.6022,0.0,0.0,0.0,57.34544,0.0,-289.6022,0.0,710.3978,0.0,40.65456
2024-01-13 17:00:00,0.0,810.3973,0.0,1000.0,98.0,0.0,810.3973,0.0,1000.0,98.0,0.0,0.0,0.0,193.4721,52.47268,0.0,0.0,0.0,810.3973,0.0,45.52732
2024-01-13 17:30:00,0.0,976.7973,0.0,1000.0,98.0,0.0,976.7973,0.0,1000.0,98.0,0.0,0.0,0.0,23.67619,51.87638,0.0,0.0,0.0,976.7973,0.0,46.12362
2024-01-13 18:00:00,0.0,917.0037,0.0,1000.0,98.0,0.0,917.0037,0.0,1000.0,98.0,0.0,0.0,0.0,84.69006,49.74339,0.0,0.0,0.0,917.0037,0.0,48.25661
2024-01-13 18:30:00,0.0,931.4037,0.0,1000.0,98.0,0.0,931.4037,0.0,1000.0,98.0,0.0,0.0,0.0,69.99619,47.98048,0.0,0.0,0.0,931.4037,0.0,50.01952
2024-01-13 19:00:00,0.0,956.39674,0.0,1000.0,98.0,0.0,956.39674,0.0,1000.0,98.0,0.0,0.0,0.0,44.49311,46.85988,0.0,0.0,0.0,956.39674,0.0,51.14012
2024-01-13 19:30:00,0.0,884.59674,0.0,1000.0,98.0,0.0,884.59674,0.0,1000.0,98.0,0.0,0.0,0.0,117.7584,43.89404,0.0,0.0,0.0,884.59674,0.0,54.10596
2024-01-13 20:00:00,0.0,944.5964,0.0,1000.0,98.0,0.0,944.5964,0.0,1000.0,98.0,0.0,0.0,0.0,56.53423,42.47018,0.0,0.0,0.0,944.5964,0.0,55.52982
2024-01-13 20:30:00,0.0,960.7964,0.0,1000.0,98.0,0.0,960.7964,0.0,1000.0,98.0,0.0,0.0,0.0,40.00362,41.46265,0.0,0.0,0.0,960.7964,0.0,56.53735
2024-01-13 21:00:00,0.0,996.601,0.0,1000.0,98.0,0.0,996.601,0.0,1000.0,98.0,0.0,0.0,0.0,3.468394,41.3753,0.0,0.0,0.0,996.601,0.0,56.6247
2024-01-13 21:30:00,0.0,982.801,0.0,1000.0,98.0,0.0,982.801,0.0,1000.0,98.0,0.0,0.0,0.0,17.55003,40.93329,0.0,0.0,0.0,982.801,0.0,57.06671
2024-01-13 22:00:00,0.0,772.6,0.0,1000.0,98.0,0.0,772.6,0.0,1000.0,98.0,227.4,0.0,0.0,0.0,40.93329,0.0,-227.4,0.0,772.6,0.0,57.06671
2024-01-13 22:30:00,0.0,734.6,0.0,1000.0,98.0,0.0,734.6,0.0,1000.0,98.0,265.4,0.0,0.0,0.0,40.93329,0.0,-265.4,0.0,734.6,0.0,57.06671
2024-01-13 23:00:00,0.0,952.20444,0.0,1000.0,98.0,0.0,952.20444,0.0,1000.0,98.0,47.79555,0.0,0.0,0.0,40.93329,0.0,-47.79555,0.0,952.20444,0.0,57.06671
2024-01-13 23:30:00,0.0,928.60444,0.0,1000.0,98.0,0.0,928.60444,0.0,1000.0,98.0,71.39555,0.0,0.0,0.0,40.93329,0.0,-71.39555,0.0,928.60444,0.0,57.06671
2024-01-14 00:00:00,0.0,484.998435,0.0,1000.0,98.0,0.0,484.998435,0.0,1000.0,98.0,0.0,0.0,0.0,525.5118,27.69784,0.0,0.0,0.0,484.998435,0.0,70.30216
2024-01-14 00:30:00,0.0,298.998435,0.0,1000.0,98.0,0.0,298.998435,0.0,1000.0,98.0,0.0,0.0,0.0,715.3077,9.682228,0.0,0.0,0.0,298.998435,0.0,88.317772
2024-01-14 01:00:00,0.0,330.6,0.0,1000.0,98.0,0.0,330.6,0.0,1000.0,98.0,487.2108,0.0,0.0,185.9073,5.0,0.0,-487.2108,0.0,330.6,0.0,93.0
2024-01-14 01:30:00,0.0,396.6,0.0,1000.0,98.0,0.0,396.6,0.0,1000.0,98.0,603.4,0.0,0.0,0.0,5.0,0.0,-603.4,0.0,396.6,0.0,93.0
2024-01-14 02:00:00,0.0,546.4,0.0,1000.0,98.0,0.0,546.4,0.0,1000.0,98.0,453.6,0.0,0.0,0.0,5.0,0.0,-453.6,0.0,546.4,0.0,93.0
2024-01-14 02:30:00,0.0,799.6,0.0,1000.0,98.0,0.0,799.6,0.0,1000.0,98.0,200.4,0.0,0.0,0.0,5.0,0.0,-200.4,0.0,799.6,0.0,93.0
2024-01-14 03:00:00,0.0,401.0001,0.0,1000.0,98.0,0.0,401.0001,0.0,1000.0,98.0,598.9999,0.0,0.0,0.0,5.0,0.0,-598.9999,0.0,401.0001,0.0,93.0
2024-01-14 03:30:00,0.0,414.2001,0.0,1000.0,98.0,0.0,414.2001,0.0,1000.0,98.0,585.7999,0.0,0.0,0.0,5.0,0.0,-585.7999,0.0,414.2001,0.0,93.0
2024-01-14 04:00:00,0.0,354.795,0.0,1000.0,98.0,0.0,354.795,0.0,1000.0,98.0,645.2049,0.0,0.0,0.0,5.0,0.0,-645.2049,0.0,354.795,0.0,93.0
2024-01-14 04:30:00,0.0,307.3951,0.0,1000.0,98.0,0.0,307.3951,0.0,1000.0,98.0,692.6049,0.0,0.0,0.0,5.0,0.0,-692.6049,0.0,307.3951,0.0,93.0
2024-01-14 05:00:00,0.0,263.60360000000014,0.0,1000.0,98.0,0.0,263.60360000000014,0.0,1000.0,98.0,1661.813,0.0,906.9081,0.0,26.01393,0.0,-1661.813,0.0,263.60360000000014,0.0,71.98607
2024-01-14 05:30:00,0.0,194.4036000000001,0.0,1000.0,98.0,0.0,194.4036000000001,0.0,1000.0,98.0,1526.311,0.0,706.3007,0.0,42.37959,0.0,-1526.311,0.0,194.4036000000001,0.0,55.62041
2024-01-14 06:00:00,0.0,90.40210000000002,0.0,1000.0,98.0,0.0,90.40210000000002,0.0,1000.0,98.0,909.5978,0.0,0.0,0.0,42.37959,0.0,-909.5978,0.0,90.40210000000002,0.0,55.62041
2024-01-14 06:30:00,13.797900000000029,0.0,0.0,1000.0,98.0,13.797900000000029,0.0,0.0,1000.0,98.0,1013.798,0.0,0.0,0.0,42.37959,0.0,-1000.0001,0.0,0.0,0.0,55.62041
2024-01-14 07:00:00,0.0,26.602100000000064,0.0,1000.0,98.0,0.0,26.602100000000064,0.0,1000.0,98.0,973.3977,0.0,0.0,0.0,42.37959,0.0,-973.3977,0.0,26.602100000000064,0.0,55.62041
2024-01-14 07:30:00,4.597899999999981,0.0,0.0,1000.0,98.0,4.597899999999981,0.0,0.0,1000.0,98.0,1004.598,0.0,0.0,0.0,42.37959,0.0,-1000.0001,0.0,0.0,0.0,55.62041
2024-01-14 08:00:00,41.0782200000001,0.0,0.0,1000.0,98.0,41.0782200000001,0.0,0.0,1000.0,98.0,56.20156,0.0,0.0,1005.285,17.06067,0.0,-15.1233399999999,0.0,0.0,0.0,80.93933
2024-01-14 08:30:00,46.67822000000001,0.0,0.0,1000.0,98.0,46.67822000000001,0.0,0.0,1000.0,98.0,577.6905,0.0,0.0,478.8674,5.0,0.0,-531.01228,0.0,0.0,0.0,93.0
2024-01-14 09:00:00,0.0,269.13829,0.0,1000.0,98.0,0.0,269.13829,0.0,1000.0,98.0,731.6485,0.0,0.0,0.0,5.0,0.0,-731.6485,0.0,269.13829,0.0,93.0
2024-01-14 09:30:00,0.0,611.93829,0.0,1000.0,98.0,0.0,611.93829,0.0,1000.0,98.0,388.8485,0.0,0.0,0.0,5.0,0.0,-388.8485,0.0,611.93829,0.0,93.0
2024-01-14 10:00:00,0.0,505.31709,0.0,1000.0,98.0,0.0,505.31709,0.0,1000.0,98.0,494.9973,0.0,0.0,0.0,5.0,0.0,-494.9973,0.0,505.31709,0.0,93.0
2024-01-14 10:30:00,0.0,400.9171899999999,0.0,1000.0,98.0,0.0,400.9171899999999,0.0,1000.0,98.0,599.3972,0.0,0.0,0.0,5.0,0.0,-599.3972,0.0,400.9171899999999,0.0,93.0
2024-01-14 11:00:00,0.0,346.85208,0.0,1000.0,98.0,0.0,346.85208,0.0,1000.0,98.0,653.3731,0.0,0.0,0.0,5.0,0.0,-653.3731,0.0,346.85208,0.0,93.0
2024-01-14 11:30:00,0.0,440.25208,0.0,1000.0,98.0,0.0,440.25208,0.0,1000.0,98.0,559.9731,0.0,0.0,0.0,5.0,0.0,-559.9731,0.0,440.25208,0.0,93.0
2024-01-14 12:00:00,0.0,461.77404,0.0,1000.0,98.0,0.0,461.77404,0.0,1000.0,98.0,539.2455,0.0,0.0,0.0,5.0,0.0,-539.2455,0.0,461.77404,0.0,93.0
2024-01-14 12:30:00,0.0,518.9739400000001,0.0,1000.0,98.0,0.0,518.9739400000001,0.0,1000.0,98.0,482.0455,0.0,0.0,0.0,5.0,0.0,-482.0455,0.0,518.9739400000001,0.0,93.0
2024-01-14 13:00:00,0.0,725.2915,0.0,1000.0,98.0,0.0,725.2915,0.0,1000.0,98.0,276.0345,0.0,0.0,0.0,5.0,0.0,-276.0345,0.0,725.2915,0.0,93.0
2024-01-14 13:30:00,0.0,657.6914999999999,0.0,1000.0,98.0,0.0,657.6914999999999,0.0,1000.0,98.0,343.6344,0.0,0.0,0.0,5.0,0.0,-343.6344,0.0,657.6914999999999,0.0,93.0
2024-01-14 14:00:00,0.0,574.11796,0.0,1000.0,98.0,0.0,574.11796,0.0,1000.0,98.0,426.7524,0.0,0.0,0.0,5.0,0.0,-426.7524,0.0,574.11796,0.0,93.0
2024-01-14 14:30:00,0.0,637.91796,0.0,1000.0,98.0,0.0,637.91796,0.0,1000.0,98.0,362.9525,0.0,0.0,0.0,5.0,0.0,-362.9525,0.0,637.91796,0.0,93.0
2024-01-14 15:00:00,0.0,666.507889,0.0,1000.0,98.0,0.0,666.507889,0.0,1000.0,98.0,333.6823,0.0,0.0,0.0,5.0,0.0,-333.6823,0.0,666.507889,0.0,93.0
2024-01-14 15:30:00,0.0,692.707889,0.0,1000.0,98.0,0.0,692.707889,0.0,1000.0,98.0,307.4823,0.0,0.0,0.0,5.0,0.0,-307.4823,0.0,692.707889,0.0,93.0
2024-01-14 16:00:00,0.0,623.4045000000001,0.0,1000.0,98.0,0.0,623.4045000000001,0.0,1000.0,98.0,376.5955,0.0,0.0,0.0,5.0,0.0,-376.5955,0.0,623.4045000000001,0.0,93.0
2024-01-14 16:30:00,0.0,652.0046,0.0,1000.0,98.0,0.0,652.0046,0.0,1000.0,98.0,347.9955,0.0,0.0,0.0,5.0,0.0,-347.9955,0.0,652.0046,0.0,93.0
2024-01-14 17:00:00,0.0,709.2013,0.0,1000.0,98.0,0.0,709.2013,0.0,1000.0,98.0,290.7987,0.0,0.0,0.0,5.0,0.0,-290.7987,0.0,709.2013,0.0,93.0
2024-01-14 17:30:00,0.0,711.0013,0.0,1000.0,98.0,0.0,711.0013,0.0,1000.0,98.0,288.9987,0.0,0.0,0.0,5.0,0.0,-288.9987,0.0,711.0013,0.0,93.0
2024-01-14 18:00:00,0.0,881.19969,0.0,1000.0,98.0,0.0,881.19969,0.0,1000.0,98.0,118.8003,0.0,0.0,0.0,5.0,0.0,-118.8003,0.0,881.19969,0.0,93.0
2024-01-14 18:30:00,0.0,843.39969,0.0,1000.0,98.0,0.0,843.39969,0.0,1000.0,98.0,156.6003,0.0,0.0,0.0,5.0,0.0,-156.6003,0.0,843.39969,0.0,93.0
2024-01-14 19:00:00,0.0,875.5989,0.0,1000.0,98.0,0.0,875.5989,0.0,1000.0,98.0,124.4011,0.0,0.0,0.0,5.0,0.0,-124.4011,0.0,875.5989,0.0,93.0
2024-01-14 19:30:00,0.0,844.1989000000001,0.0,1000.0,98.0,0.0,844.1989000000001,0.0,1000.0,98.0,155.8011,0.0,0.0,0.0,5.0,0.0,-155.8011,0.0,844.1989000000001,0.0,93.0
2024-01-14 20:00:00,0.0,845.6041,0.0,1000.0,98.0,0.0,845.6041,0.0,1000.0,98.0,154.3958,0.0,0.0,0.0,5.0,0.0,-154.3958,0.0,845.6041,0.0,93.0
2024-01-14 20:30:00,0.0,749.8041,0.0,1000.0,98.0,0.0,749.8041,0.0,1000.0,98.0,250.1959,0.0,0.0,0.0,5.0,0.0,-250.1959,0.0,749.8041,0.0,93.0
2024-01-14 21:00:00,0.0,871.60128,0.0,1000.0,98.0,0.0,871.60128,0.0,1000.0,98.0,128.3987,0.0,0.0,0.0,5.0,0.0,-128.3987,0.0,871.60128,0.0,93.0
2024-01-14 21:30:00,0.0,836.80128,0.0,1000.0,98.0,0.0,836.80128,0.0,1000.0,98.0,163.1987,0.0,0.0,0.0,5.0,0.0,-163.1987,0.0,836.80128,0.0,93.0
2024-01-14 22:00:00,0.0,888.9984,0.0,1000.0,98.0,0.0,888.9984,0.0,1000.0,98.0,1036.418,0.0,906.9081,0.0,26.01393,0.0,-1036.418,0.0,888.9984,0.0,71.98607
2024-01-14 22:30:00,0.0,929.7984,0.0,1000.0,98.0,0.0,929.7984,0.0,1000.0,98.0,790.9166,0.0,706.3007,0.0,42.37959,0.0,-790.9166,0.0,929.7984,0.0,55.62041
2024-01-14 23:00:00,0.0,858.19841,0.0,1000.0,98.0,0.0,858.19841,0.0,1000.0,98.0,0.0,0.0,0.0,144.6955,38.73531,0.0,0.0,0.0,858.19841,0.0,59.26469
2024-01-14 23:30:00,0.0,815.9984099999999,0.0,1000.0,98.0,0.0,815.9984099999999,0.0,1000.0,98.0,0.0,0.0,0.0,187.7567,34.00651,0.0,0.0,0.0,815.9984099999999,0.0,63.99349
2024-01-15 00:00:00,0.0,968.19894,0.0,1000.0,98.0,0.0,968.19894,0.0,1000.0,98.0,0.0,0.0,0.0,32.45007,33.18922,0.0,0.0,0.0,968.19894,0.0,64.81078
2024-01-15 00:30:00,0.0,987.19893,0.0,1000.0,98.0,0.0,987.19893,0.0,1000.0,98.0,0.0,0.0,0.0,13.06231,32.86024,0.0,0.0,0.0,987.19893,0.0,65.13976
2024-01-15 01:00:00,0.0,993.2008,0.0,1000.0,98.0,0.0,993.2008,0.0,1000.0,98.0,660.8228,0.0,640.9431,0.0,47.7115,0.0,-660.8228,0.0,993.2008,0.0,50.2885
2024-01-15 01:30:00,0.0,986.4008,0.0,1000.0,98.0,0.0,986.4008,0.0,1000.0,98.0,522.9532,0.0,499.1669,0.0,59.27768,0.0,-522.9532,0.0,986.4008,0.0,38.72232
2024-01-15 02:00:00,0.0,962.6002,0.0,1000.0,98.0,0.0,962.6002,0.0,1000.0,98.0,434.0851,0.0,388.7516,0.0,68.28542,0.0,-434.0851,0.0,962.6002,0.0,29.714579999999998
2024-01-15 02:30:00,0.0,977.2002,0.0,1000.0,98.0,0.0,977.2002,0.0,1000.0,98.0,331.7386,0.0,302.7601,0.0,75.30066,0.0,-331.7386,0.0,977.2002,0.0,22.699340000000007
2024-01-15 03:00:00,0.0,976.5967,0.0,1000.0,98.0,0.0,976.5967,0.0,1000.0,98.0,264.0051,0.0,235.7898,0.0,80.76414,0.0,-264.0051,0.0,976.5967,0.0,17.235860000000002
2024-01-15 03:30:00,0.0,967.3967,0.0,1000.0,98.0,0.0,967.3967,0.0,1000.0,98.0,219.9841,0.0,183.6333,0.0,85.0191,0.0,-219.9841,0.0,967.3967,0.0,12.980900000000005
2024-01-15 04:00:00,0.0,996.6044,0.0,1000.0,98.0,0.0,996.6044,0.0,1000.0,98.0,149.3279,0.0,143.0137,0.0,88.33286,0.0,-149.3279,0.0,996.6044,0.0,9.667140000000003
2024-01-15 04:30:00,0.0,980.6044,0.0,1000.0,98.0,0.0,980.6044,0.0,1000.0,98.0,133.0478,0.0,111.3792,0.0,90.91362,0.0,-133.0478,0.0,980.6044,0.0,7.0863800000000055
2024-01-15 05:00:00,0.0,968.0004,0.0,1000.0,98.0,0.0,968.0004,0.0,1000.0,98.0,31.99954,0.0,0.0,0.0,90.91362,0.0,-31.99954,0.0,968.0004,0.0,7.0863800000000055
2024-01-15 05:30:00,0.0,614.2005,0.0,1000.0,98.0,0.0,614.2005,0.0,1000.0,98.0,385.7995,0.0,0.0,0.0,90.91362,0.0,-385.7995,0.0,614.2005,0.0,7.0863800000000055
2024-01-15 06:00:00,0.0,185.59809999999996,0.0,1000.0,98.0,0.0,185.59809999999996,0.0,1000.0,98.0,814.4019,0.0,0.0,0.0,90.91362,0.0,-814.4019,0.0,185.59809999999996,0.0,7.0863800000000055
2024-01-15 06:30:00,0.0,262.5981,0.0,1000.0,98.0,0.0,262.5981,0.0,1000.0,98.0,737.4019,0.0,0.0,0.0,90.91362,0.0,-737.4019,0.0,262.5981,0.0,7.0863800000000055
2024-01-15 07:00:00,0.0,166.19910000000004,0.0,1000.0,98.0,0.0,166.19910000000004,0.0,1000.0,98.0,833.8008,0.0,0.0,0.0,90.91362,0.0,-833.8008,0.0,166.19910000000004,0.0,7.0863800000000055
2024-01-15 07:30:00,0.0,94.59909999999992,0.0,1000.0,98.0,0.0,94.59909999999992,0.0,1000.0,98.0,905.4009,0.0,0.0,0.0,90.91362,0.0,-905.4009,0.0,94.59909999999992,0.0,7.0863800000000055
2024-01-15 08:00:00,0.0,277.5799999999999,0.0,1000.0,98.0,0.0,277.5799999999999,0.0,1000.0,98.0,1.136e-13,0.0,0.0,740.3751,72.26666,0.0,-1.136e-13,0.0,277.5799999999999,0.0,25.73334
2024-01-15 08:30:00,0.0,422.78,0.0,1000.0,98.0,0.0,422.78,0.0,1000.0,98.0,1.136e-13,0.0,0.0,592.2118,57.35133,0.0,-1.136e-13,0.0,422.78,0.0,40.64867
2024-01-15 09:00:00,0.0,803.7096,0.0,1000.0,98.0,0.0,803.7096,0.0,1000.0,98.0,0.0,0.0,0.0,208.4006,52.10258,0.0,0.0,0.0,803.7096,0.0,45.89742
2024-01-15 09:30:00,0.0,810.7096,0.0,1000.0,98.0,0.0,810.7096,0.0,1000.0,98.0,0.0,0.0,0.0,201.2577,47.03374,0.0,0.0,0.0,810.7096,0.0,50.96626
2024-01-15 10:00:00,0.0,563.6242,0.0,1000.0,98.0,0.0,563.6242,0.0,1000.0,98.0,0.0,0.0,0.0,449.882,35.7031,0.0,0.0,0.0,563.6242,0.0,62.2969
2024-01-15 10:30:00,0.0,648.0241,0.0,1000.0,98.0,0.0,648.0241,0.0,1000.0,98.0,0.0,0.0,0.0,363.7596,26.54152,0.0,0.0,0.0,648.0241,0.0,71.45848000000001
2024-01-15 11:00:00,0.0,843.21956,0.0,1000.0,98.0,0.0,843.21956,0.0,1000.0,98.0,166.3048,0.0,0.0,0.0,26.54152,0.0,-166.3048,0.0,843.21956,0.0,71.45848000000001
2024-01-15 11:30:00,0.0,853.0196599999999,0.0,1000.0,98.0,0.0,853.0196599999999,0.0,1000.0,98.0,156.5048,0.0,0.0,0.0,26.54152,0.0,-156.5048,0.0,853.0196599999999,0.0,71.45848000000001
2024-01-15 12:00:00,0.0,521.40395,0.0,1000.0,98.0,0.0,521.40395,0.0,1000.0,98.0,481.3763,0.0,0.0,0.0,26.54152,0.0,-481.3763,0.0,521.40395,0.0,71.45848000000001
2024-01-15 12:30:00,0.0,511.80405,0.0,1000.0,98.0,0.0,511.80405,0.0,1000.0,98.0,490.9762,0.0,0.0,0.0,26.54152,0.0,-490.9762,0.0,511.80405,0.0,71.45848000000001
2024-01-15 13:00:00,0.0,875.3341,0.0,1000.0,98.0,0.0,875.3341,0.0,1000.0,98.0,130.9366,0.0,0.0,0.0,26.54152,0.0,-130.9366,0.0,875.3341,0.0,71.45848000000001
2024-01-15 13:30:00,0.0,912.734,0.0,1000.0,98.0,0.0,912.734,0.0,1000.0,98.0,93.53668,0.0,0.0,0.0,26.54152,0.0,-93.53668,0.0,912.734,0.0,71.45848000000001
2024-01-15 14:00:00,0.0,708.5305,0.0,1000.0,98.0,0.0,708.5305,0.0,1000.0,98.0,296.2083,0.0,0.0,0.0,26.54152,0.0,-296.2083,0.0,708.5305,0.0,71.45848000000001
2024-01-15 14:30:00,0.0,752.9304999999999,0.0,1000.0,98.0,0.0,752.9304999999999,0.0,1000.0,98.0,251.8082,0.0,0.0,0.0,26.54152,0.0,-251.8082,0.0,752.9304999999999,0.0,71.45848000000001
2024-01-15 15:00:00,0.0,720.45816,0.0,1000.0,98.0,0.0,720.45816,0.0,1000.0,98.0,279.979,0.0,0.0,0.0,26.54152,0.0,-279.979,0.0,720.45816,0.0,71.45848000000001
2024-01-15 15:30:00,0.0,615.6582599999999,0.0,1000.0,98.0,0.0,615.6582599999999,0.0,1000.0,98.0,384.779,0.0,0.0,0.0,26.54152,0.0,-384.779,0.0,615.6582599999999,0.0,71.45848000000001
2024-01-15 16:00:00,0.0,559.6019,0.0,1000.0,98.0,0.0,559.6019,0.0,1000.0,98.0,440.3981,0.0,0.0,0.0,26.54152,0.0,-440.3981,0.0,559.6019,0.0,71.45848000000001
2024-01-15 16:30:00,0.0,664.802,0.0,1000.0,98.0,0.0,664.802,0.0,1000.0,98.0,335.1981,0.0,0.0,0.0,26.54152,0.0,-335.1981,0.0,664.802,0.0,71.45848000000001
2024-01-15 17:00:00,0.0,635.9974,0.0,1000.0,98.0,0.0,635.9974,0.0,1000.0,98.0,0.0,0.0,0.0,371.4312,17.18671,0.0,0.0,0.0,635.9974,0.0,80.81329
2024-01-15 17:30:00,0.0,739.5973,0.0,1000.0,98.0,0.0,739.5973,0.0,1000.0,98.0,0.0,0.0,0.0,265.717,10.49441,0.0,0.0,0.0,739.5973,0.0,87.50559
2024-01-15 18:00:00,0.0,768.4011,0.0,1000.0,98.0,0.0,768.4011,0.0,1000.0,98.0,17.80692,0.0,0.0,218.155,5.0,0.0,-17.80692,0.0,768.4011,0.0,93.0
2024-01-15 18:30:00,0.0,793.0011,0.0,1000.0,98.0,0.0,793.0011,0.0,1000.0,98.0,206.9989,0.0,0.0,0.0,5.0,0.0,-206.9989,0.0,793.0011,0.0,93.0
2024-01-15 19:00:00,0.0,808.59752,0.0,1000.0,98.0,0.0,808.59752,0.0,1000.0,98.0,191.4025,0.0,0.0,0.0,5.0,0.0,-191.4025,0.0,808.59752,0.0,93.0
2024-01-15 19:30:00,0.0,801.79752,0.0,1000.0,98.0,0.0,801.79752,0.0,1000.0,98.0,198.2025,0.0,0.0,0.0,5.0,0.0,-198.2025,0.0,801.79752,0.0,93.0
2024-01-15 20:00:00,0.0,773.8012,0.0,1000.0,98.0,0.0,773.8012,0.0,1000.0,98.0,226.1988,0.0,0.0,0.0,5.0,0.0,-226.1988,0.0,773.8012,0.0,93.0
2024-01-15 20:30:00,0.0,858.0012,0.0,1000.0,98.0,0.0,858.0012,0.0,1000.0,98.0,141.9988,0.0,0.0,0.0,5.0,0.0,-141.9988,0.0,858.0012,0.0,93.0
2024-01-15 21:00:00,0.0,936.4008,0.0,1000.0,98.0,0.0,936.4008,0.0,1000.0,98.0,63.59912,0.0,0.0,0.0,5.0,0.0,-63.59912,0.0,936.4008,0.0,93.0
2024-01-15 21:30:00,0.0,831.0009,0.0,1000.0,98.0,0.0,831.0009,0.0,1000.0,98.0,168.9991,0.0,0.0,0.0,5.0,0.0,-168.9991,0.0,831.0009,0.0,93.0
2024-01-15 22:00:00,0.0,844.8012,0.0,1000.0,98.0,0.0,844.8012,0.0,1000.0,98.0,155.1988,0.0,0.0,0.0,5.0,0.0,-155.1988,0.0,844.8012,0.0,93.0
2024-01-15 22:30:00,0.0,892.4012,0.0,1000.0,98.0,0.0,892.4012,0.0,1000.0,98.0,107.5988,0.0,0.0,0.0,5.0,0.0,-107.5988,0.0,892.4012,0.0,93.0
2024-01-15 23:00:00,0.0,888.1975199999999,0.0,1000.0,98.0,0.0,888.1975199999999,0.0,1000.0,98.0,111.8025,0.0,0.0,0.0,5.0,0.0,-111.8025,0.0,888.1975199999999,0.0,93.0
2024-01-15 23:30:00,0.0,896.79752,0.0,1000.0,98.0,0.0,896.79752,0.0,1000.0,98.0,103.2025,0.0,0.0,0.0,5.0,0.0,-103.2025,0.0,896.79752,0.0,93.0
2024-01-16 00:00:00,0.0,914.80001,0.0,1000.0,98.0,0.0,914.80001,0.0,1000.0,98.0,85.19999,0.0,0.0,0.0,5.0,0.0,-85.19999,0.0,914.80001,0.0,93.0
2024-01-16 00:30:00,0.0,913.2,0.0,1000.0,98.0,0.0,913.2,0.0,1000.0,98.0,86.8,0.0,0.0,0.0,5.0,0.0,-86.8,0.0,913.2,0.0,93.0
2024-01-16 01:00:00,0.0,837.6,0.0,1000.0,98.0,0.0,837.6,0.0,1000.0,98.0,162.4,0.0,0.0,0.0,5.0,0.0,-162.4,0.0,837.6,0.0,93.0
2024-01-16 01:30:00,0.0,914.60001,0.0,1000.0,98.0,0.0,914.60001,0.0,1000.0,98.0,85.39999,0.0,0.0,0.0,5.0,0.0,-85.39999,0.0,914.60001,0.0,93.0
2024-01-16 02:00:00,0.0,891.2,0.0,1000.0,98.0,0.0,891.2,0.0,1000.0,98.0,108.8,0.0,0.0,0.0,5.0,0.0,-108.8,0.0,891.2,0.0,93.0
2024-01-16 02:30:00,0.0,865.2,0.0,1000.0,98.0,0.0,865.2,0.0,1000.0,98.0,134.8,0.0,0.0,0.0,5.0,0.0,-134.8,0.0,865.2,0.0,93.0
2024-01-16 03:00:00,0.0,925.00001,0.0,1000.0,98.0,0.0,925.00001,0.0,1000.0,98.0,74.99999,0.0,0.0,0.0,5.0,0.0,-74.99999,0.0,925.00001,0.0,93.0
2024-01-16 03:30:00,0.0,836.4,0.0,1000.0,98.0,0.0,836.4,0.0,1000.0,98.0,163.6,0.0,0.0,0.0,5.0,0.0,-163.6,0.0,836.4,0.0,93.0
2024-01-16 04:00:00,0.0,826.20128,0.0,1000.0,98.0,0.0,826.20128,0.0,1000.0,98.0,173.7987,0.0,0.0,0.0,5.0,0.0,-173.7987,0.0,826.20128,0.0,93.0
